msg_id,speaker,text,label,tactic_urgency,tactic_fomo,tactic_sunk_cost,tactic_social_proof,has_tactic,tactic_clean,stage,platform,urgency,aug_method
60_ta,recruiter,"Hello! I'm Mary Harvey from Randstad Recruitment Group. I have something to talk to you about. Remote work. We are hiring an AOS Remote Worker. Designation: ASO Online Operator. You will be paid around US$100-300 per day for completing your work, are you interested? Well, I'll let HR know and he'll get back to you in a few minutes or a few hours. He will also give you detailed information about the job. Remember to check the information. I hope you have a good day. She will send message through whatsapp please reply her.",1,0,0,0,1,1,social_proof,hook,SMS,4,backtrans_ta
60_fr,recruiter,"Good morning! My name is Mary Harvey from Randstad Recruitment Group. I want to talk to you about something. Remote work. We are recruiting an AOS teleworker. The position is: ASO Online Operator. You will be paid approximately $100-$300 per day to complete your work. Are you interested? OK, I will notify HR, and they will contact you in a few moments or a few hours. It will also give you detailed information about the job. Don't forget to check the information. I hope you have a good day. She will send a message via Whatsapp, please reply to her.",1,0,0,0,1,1,social_proof,hook,SMS,4,backtrans_fr
61_si,recruiter,"Hello, I am from Trbie HR team. We have noticed that your CV is attracting strong attention in the market, and we would like to introduce you to an exciting online job opportunity. We offer flexible remote part-time or full-time positions, with full pre-job training, completely free of charge. You can work on your own schedule with a commitment of 60 minutes a day. Daily earnings range from £300 to £800 and we guarantee a monthly income of not less than £8,000, with payments made on a daily basis. If you are interested in this opportunity, please feel free to contact me via WhatsApp:",1,0,1,0,0,1,fomo,hook,SMS,4,backtrans_si
61_ta,recruiter,"Hello, I am from Trbie HR team. We have noticed that your CV is getting a lot of attention in the market and would like to introduce you to an exciting online job opportunity. We offer flexible remote part-time or full-time positions, with extensive pre-employment training, completely free of charge. You can work on your own schedule with a commitment of 60 minutes per day. Daily income ranges from £300 to £800 and we guarantee a monthly income of not less than £8,000 by paying on a daily basis. If you are interested in this opportunity, please contact me via WhatsApp:",1,0,1,0,0,1,fomo,hook,SMS,4,backtrans_ta
61_fr,recruiter,"Hello, I am part of the HR team at Trbie. We have noticed that your CV is attracting a lot of attention in the market and we would like to introduce you to an exciting online job opportunity. We offer flexible remote, part-time or full-time positions, as well as comprehensive pre-employment training, completely free. You can work around your own schedule, with as little as 60 minutes of commitment per day. Daily earnings range from £300 to £800, and we guarantee a monthly income of at least £8,000, with payments made daily. If you are interested in this opportunity, please do not hesitate to contact me via WhatsApp at the following address:",1,0,1,0,0,1,fomo,hook,SMS,4,backtrans_fr
62_ta,recruiter,"Hello, are you looking for online job now? We offer sales development services for ebay, you can earn a steady income of $30-200 per day in an hour. 23-68 years, daily wages. If you are interested, add my telegram",1,0,0,0,1,1,social_proof,hook,Telegram,4,backtrans_ta
63_si,recruiter,"Hi, I'm Amelia from Adecco Limited. Do you like flexible roles, I share more details with you? We have some big projects lined up for 2023, so this could be the most exciting time to join us. We can offer: -Various assignments and ongoing work -Flexible hours -Remote work -Weekly salary (700-900 USDT) Requirements: -UK Citizen / PR -Age 20+ -UKTRP0 based WALL-ENCR.C.",1,0,0,0,1,1,social_proof,hook,WhatsApp,5,backtrans_si
63_ta,recruiter,"Hi, I am Amelia from Adecco Limited. Are you interested in flexible roles and can we share more details with you? It's an exciting time to join us as we have some big plans for 2023. We can offer: -Various assignments and ongoing work -Flexible hours -Remote work -Weekly salary (700-900 USDT) Requirements: -UK Citizen / PR -Over 20 years old -UK Citizen / PR -Posted by encryst20 on UKTR20 based wall.",1,0,0,0,1,1,social_proof,hook,WhatsApp,5,backtrans_ta
64_si,recruiter,"Of course you have applied on LinkedIn/Instagram regarding the work from home opportunity We are currently hiring for HR Operations and Team Management as well as Chat and Voice Process roles. Our team is in the process of shortlisting suitable and high potential candidates for these opportunities. If you are interested, please share your updated CV - we will review it and get back to you shortly. Awaiting your response!! If you are already working in another corporate company. There will be no problem. Because we have options where you can work in two companies without PF deduction or part time. Share your resume------ Warm regards, Vaishnavi",1,0,0,0,1,1,social_proof,hook,WhatsApp,3,backtrans_si
64_ta,recruiter,"You have actually applied on LinkedIn/Instagram for a work from home opportunity and we are currently hiring for HR Operations and Team Management and Chat and Voice Process roles. Our team is in the process of shortlisting the most deserving and promising candidates for these opportunities. If you are interested, please share your updated CV - we will review it and get back to you shortly. Waiting for your reply!! Even if you are already working in any other company. There will be no problem. Because we have options where you can work in two companies without PF exemption or part time. Share your CV---- Best Regards, Vaishnavi",1,0,0,0,1,1,social_proof,hook,WhatsApp,3,backtrans_ta
64_fr,recruiter,"You actually applied on LinkedIn/Instagram regarding the work from home opportunity. We are currently recruiting for HR Operations and Team Management positions as well as Chat and Voice Process positions. Our team is in the process of shortlisting deserving and high-potential candidates for these opportunities. If you are interested, please share your updated CV - we will review it and get back to you shortly. I look forward to your response!! If you already work in another company. There will be no problem. Because we have the opportunity to work in two companies without PF deduction or part-time. Share your CV ----- Kind regards, Vaishnavi",1,0,0,0,1,1,social_proof,hook,WhatsApp,3,backtrans_fr
66_si,attacker,"Hello, sorry for my late reply! I reached out to you because something happened! Did you receive any notification from X in your email? I'm asking because I got the X support ticket response from my ticket earlier. I don't know how to say this but I just wanted to get straight to the point that I and all my friends reported your X account en masse for illegal fraudulent activities like money laundering. So we thought you were the one who hacked and cheated my friend by sending a fake crypto link, my friend lost $1600 from his wallet. I messaged you just to let you know, and I'm worried that your X account will be permanently banned or worse deleted after 48 hours if you don't contact the assignee.",1,1,0,0,0,1,urgency,extraction,other,5,backtrans_si
66_ta,attacker,"Hi, sorry for the late reply! I came from you because something happened! Did you receive any notification from X in your mail? I'm asking because I got X support ticket response from my ticket. I don't know how to say this but I just wanted to get straight to the point that I and all my friends have reported your X account massively for illegal fraudulent activities that launder money. So we thought you were the one who hacked and scammed my friend by sending a fake crypto link and my friend lost $1,600 from his wallet. I've sent you a message so you know and I'm concerned that if you don't contact your assignee, your X account will be permanently banned or worse deleted after 48 hours.",1,1,0,0,0,1,urgency,extraction,other,5,backtrans_ta
66_fr,attacker,"Hello, sorry for my late response! I contacted you because something happened! Did you receive a notification from X in your email? I'm asking this because I received the response to support ticket X from my ticket earlier. I don't know how to say this, but I wanted to cut to the chase: I and all my friends have mass reported your X account for illegal fraudulent activity, which constitutes money laundering. So we thought it was you who hacked and scammed my friend by sending him a fake crypto link, and my friend lost $1600 from his wallet. I sent you a message to let you know, and I fear that your X account will be permanently banned or worse deleted after 48 hours if you do not contact the designated person.",1,1,0,0,0,1,urgency,extraction,other,5,backtrans_fr
67_ta,recruiter,"Hello good day! I am Har Shanaya, can I spare a minute of your time? I would like to offer you a part-time job. It's a simple job and you don't need to pay anything to join and you can earn 150-5000 rupees per day in your spare time.",1,0,1,0,0,1,fomo,hook,WhatsApp,4,backtrans_ta
67_fr,recruiter,"Hello, have a good day! My name is HR Shanaya, can I have a minute of your time? I would like to offer you a part-time job. It's a simple job and you don't have to pay any membership fees, you can earn anywhere from 150 to 5000 rupees per day in your free time.",1,0,1,0,0,1,fomo,hook,WhatsApp,4,backtrans_fr
68_si,recruiter,"Hello Good day this is Ms Vivienne Powe from Oxley Holdings Limited Your CV has been reviewed by the company's HR along with the posts of Data Entry Clerk, Accounting Assistant, Procurement Officer, Project Managers, Office Administration, Data Analyst, Marketing & Sales, HR Manager, Jostr Office Assistant, Database. $36 an hour",1,0,0,0,1,1,social_proof,hook,SMS,4,backtrans_si
68_ta,recruiter,"Hello this is Ms. Vivienne Bowe from Oxley Holdings Limited, Data Entry Clerk, Accounting Assistant, Procurement Officer, Project Managers, Office Administrative, Data Analyst, Marketing and Sales, Human Resource Manager, Zostr Office Assistant, a Data Entry Clerk with Database Services $36 per hour your application is reviewed",1,0,0,0,1,1,social_proof,hook,SMS,4,backtrans_ta
68_fr,recruiter,"Hello, hello, I am Ms. Vivienne Powe from Oxley Holdings Limited. Your resume has been reviewed by company human resources for data entry clerk, accounting assistant, purchasing manager, project managers, office administrator, data analyst, marketing and sales, human resources manager, office assistant, database administrator, customer service and IT position with a salary of $36 per hour.",1,0,0,0,1,1,social_proof,hook,SMS,4,backtrans_fr
70_ta,recruiter,"Hello, sorry, I'm actually a recruitment assistant. We want to offer you the best remote part-time/full-time job to update app store data, increase app views and downloads, and provide you with free training. Flexible part-time and full-time jobs allow you to work 30 to 90 minutes a day, 4 days a week, and earn extra income on weekends. You can work anytime, anywhere according to your schedule and earn $100 to $800 per day. Basic salary is $950 for every 4 days. Paid Annual Leave: In addition to statutory leave such as maternity and paternity leave, full-time employees enjoy 5-15 days of paid annual leave. If you want to participate, send a message to this number",1,0,1,0,0,1,fomo,hook,SMS,5,backtrans_ta
71_fr,recruiter,"Good morning! My name is Aria from Remotive and we are currently offering flexible remote work opportunities. We are looking for people aged 25 and over who are comfortable using a phone or computer. No experience required. Full online training is provided! Positions: • Online Task Assistant • Data Entry Clerk Flexible Work Hours: • 10-25 hours per week ($20-$35 per hour) • New User Bonus: $20 • Sign-on Bonus: $70-$100 If interested, please text ""Yes""",1,0,1,0,0,1,fomo,hook,SMS,4,backtrans_fr
72_si,recruiter,"Hello, are you looking for a part time job now? We are doing sales growth services for Amazon, and you need to spend only one hour a day to get a steady income of $10-200. You don't need to pay any deposit or membership fee, regardless of gender, between 23-60 years, commission is paid daily. If you are interested, please send me a message. Thank you!",1,0,1,0,0,1,fomo,hook,WhatsApp,4,backtrans_si
72_ta,recruiter,"Hello, are you currently looking for a part time job? We are doing sales development services for amazon and you only need to spend one hour a day to earn a steady income of $10-200. 23-60 years old regardless of gender, you don't need to pay any deposit or membership fee, commission is paid daily. If you are interested, send me a message. Thank you!",1,0,1,0,0,1,fomo,hook,WhatsApp,4,backtrans_ta
73_ta,recruiter,"Our company works with big companies who are willing to pay for views, so our company needs to hire a lot of employees who cooperate, give your content a 5 star rating on Google Maps and get paid. This is a part-time job that does not interfere with your other jobs and you do not have to pay any joining fees. The job is very simple, you just need to enter Google Maps and give a 5-star rating and you will get paid. We pay 10-500AED for 1 task, you can like videos in your spare time and earn up to 2000AED per day.",1,0,0,1,0,1,sunk_cost,extraction,WhatsApp,5,backtrans_ta
73_fr,recruiter,"Our company works with large companies who are willing to pay for visibility. So our company needs to hire lots of cooperating employees, give your content a 5-star rating on Google Maps, and get paid. This is a part-time job that does not affect your other jobs and you do not have to pay any membership fees. The work is very simple, you just have to enter Google Maps and give a 5 star rating, and you will get paid. We pay 10-500 AED for 1 task, you can like videos in your free time and earn up to 2000 AED per day.",1,0,0,1,0,1,sunk_cost,extraction,WhatsApp,5,backtrans_fr
74_ta,recruiter,"Hi, I'm Stephanie Matten from Cartera Commerce. We currently offer flexible part-time and full-time remote jobs. You can work anytime anywhere and earn $50-$200 an hour. No experience required. If you are interested, please answer yes",1,0,1,0,0,1,fomo,hook,WhatsApp,5,backtrans_ta
75_ta,recruiter,"Hello, my name is Mia. I am a recruiter in a company. There is a remote job opportunity for you. The job is easy and you can earn high income daily. No experience required. Are you interested?",1,0,1,0,0,1,fomo,hook,WhatsApp,5,backtrans_ta
76_si,recruiter,"Hello, I'm Aurora from Hayes Recruitment. We offer part-time remote work. You can earn $100-$500 per day. Work only 1-2 hours a day. If interested, reply to this message",1,0,0,0,1,1,social_proof,hook,WhatsApp,5,backtrans_si
76_ta,recruiter,"Hi, I'm Aurora from Hayes Recruitment. We offer part-time remote work. You can earn $100-$500 per day. Work only 1-2 hours daily. If so, please reply to this message",1,0,0,0,1,1,social_proof,hook,WhatsApp,5,backtrans_ta
76_fr,recruiter,"Hello, I'm Aurora from Hays Recruitment. We offer part-time remote work. You can earn between $100 and $500 per day. Work only 1-2 hours a day. If you are interested, reply to this message",1,0,0,0,1,1,social_proof,hook,WhatsApp,5,backtrans_fr
77_ta,attacker,Register your account here: https://zapier-job-portal.com Start working immediately and earn daily,1,1,0,0,0,1,urgency,extraction,SMS,5,backtrans_ta
78_fr,recruiter,"Hello, I'm Athena from the recruiting team. We have remote work for you. Flexible working hours and high salary. No experience required. Contact us for more details",1,0,1,0,0,1,fomo,hook,WhatsApp,4,backtrans_fr
79_fr,recruiter,"We're hiring people to review restaurants on Yelp and get paid. You can earn up to $1,000 per day. Work from home and start immediately",1,0,0,1,0,1,sunk_cost,hook,WhatsApp,5,backtrans_fr
80_si,recruiter,"hello I have good news for you. can we talk? Sorry to bother you, I'm Nancy Sanders from Dice Recruiting, if you don't mind, can I share our latest job openings with you? Well, we have full time and part time jobs, all these jobs are available from home locations, (free training provided) department positions are available at any location. Flexible working hours. At least over 20 years of age.",1,0,0,0,1,1,social_proof,hook,WhatsApp,4,backtrans_si
80_ta,recruiter,"hello There is good news for you. can we talk Sorry to bother you, I'm Nancy Sanders from Dice Recruitment, and if you don't mind, may I share our latest job openings with you? We have full-time and part-time jobs available, all from home, (free training provided) and field positions available at any location. Flexible working hours. At least over 20 years old.",1,0,0,0,1,1,social_proof,hook,WhatsApp,4,backtrans_ta
80_fr,recruiter,"Good morning. I have good news for you. Can we talk? Sorry to bother you, my name is Nancy Sanders from Dice Recruitment, if you don't mind can I share our latest job opportunities with you? Well, we have full time and part time jobs, all these jobs available from home positions, (free training provided) Sector positions available anywhere. Flexible working hours. At least 20 years above.",1,0,0,0,1,1,social_proof,hook,WhatsApp,4,backtrans_fr
81_ta,attacker,"Dear Applicant, Thank you for applying for the opportunity. Congratulations and we invite you to continue the application process. I am inspired by your experience. But there is a problem that our team doesn't want to accept your CV. If you want to join our team, you need to give new CV. That's why if you create CV from our team website, it will be more acceptable. Hope you understand our words. Please note. Many people have applied for our team. You are selected from this. We want to complete the work quickly. If you give CV then we will go to next step. Create now. LiveCareerResume-Subscription.UK Please give us some time after submitting the Cv so that the Cv looks good. Thank you very much. good day",1,1,0,0,0,1,urgency,extraction,Email,5,backtrans_ta
82_si,recruiter,"Hello, sorry to bother you. I'm from Korn/Ferry in Los Angeles. Your background and resume are recommended by several online recruiting agencies. We would like to offer you a fantastic remote online part-time or full-time job helping a scooter company monitor and manage scooters using your phone with free training. Flexible part-time and full-time positions allow you to work 60 to 90 minutes a day, 5 days a week, with hours and locations that fit your schedule. You will earn between $80 and $500 per day with a base salary of $950 for every 4 days you work. Apart from statutory leaves such as maternity leave and maternity leave, regular employees can also enjoy paid annual leave of 5-15 days. If you are interested in participating, please contact us via WhatsApp",1,0,0,0,1,1,social_proof,hook,SMS,5,backtrans_si
83_si,recruiter,"hello I'm Isabella Ramos (Youtube Affiliate HR) from GRIN.co. I would like to offer you a part-time job where you can earn up to 200 euros by liking YouTube videos. All you have to do is like and screenshot the videos I send you on YouTube. Send me a screenshot of the video as proof you're done. We will pay you 5 euro for initial payment and you will earn up to 200 euro per day. Do you want to try? Before we continue, may I know your age? Awesome! You are eligible to work with us. Payment settlement is done by bank transfer.",1,0,0,1,0,1,sunk_cost,extraction,WhatsApp,5,backtrans_si
83_ta,recruiter,"hello I'm Isabella Ramos from GRIN.co (Youtube Affiliate Human Resources). I want to offer you a part-time job where you can earn up to 200 euros by liking YouTube videos. Just like and screenshot the videos I send on YouTube. Please send me screenshots of the videos as proof that you are done. We will pay you 5 euros for initial payment and you can earn up to 200 euros per day. Would you like to try? Before we continue, may I know your age? Awesome! You deserve to work with us. Payment is made by bank transfer.",1,0,0,1,0,1,sunk_cost,extraction,WhatsApp,5,backtrans_ta
83_fr,recruiter,"Good morning. My name is Isabella Ramos (YouTube Affiliate HR) from GRIN.co. I would like to offer you a part-time job where you can earn up to 200 euros by liking YouTube videos. All you have to do is like and screenshot the videos on YouTube which I will send you. Send me screenshots of the videos as proof that you're done. We will pay you 5 euros for the initial payment and up to 200 euros per day you earn. do you want to try? Before we continue, may I know your age? Great! you are qualified to work with us. Payment is made by bank transfer.",1,0,0,1,0,1,sunk_cost,extraction,WhatsApp,5,backtrans_fr
84_si,recruiter,"Hi, my name is Ellie. I am a recruitment consultant for Egon Zehnder. We have received your job application. Are you still looking for a job? We currently have part-time and full-time jobs, age requirement 22+ provide data to users optimize job scope data (non-technical) requirement network time and location own device with own time target, work remotely, over 22 salary package basic salary + commission system part time - 1000EURE-1000 10000EUR- 30000EUR thirty days",1,0,0,0,1,1,social_proof,hook,WhatsApp,5,backtrans_si
84_ta,recruiter,"Hello, my name is Ellie. I'm a recruitment consultant at Egon Zender and we've received your job application. Are you still looking for a job? We currently have part-time and full-time jobs, age requirement 22+ job scope development for data users data (non-technical) requirement a device with network own time & place own time target, remote work above 22 years salary package basic salary + commission structure part time - 1000EURE full day - 1000EURE 10000EUR- 30000EUR thirty days",1,0,0,0,1,1,social_proof,hook,WhatsApp,5,backtrans_ta
84_fr,recruiter,"Hi, my name is Ellie. I am a recruitment consultant for Egon Zehnder. We have received your application. Are you still looking for a job? We currently have part-time and full-time jobs, age requirement 22 years and above Data provided to users Job scope Optimize data (non-technical) Requirement Own device with network Time and location Personal time, personal goal, remote work Over 22 years Salary package Base salary + commission system Part time - 1000EUR - 2000EUR Five days Full time - 10000EUR - 30000EUR Thirty days",1,0,0,0,1,1,social_proof,hook,WhatsApp,5,backtrans_fr
85_si,recruiter,"Hello, sorry to bother you. I'm Juliana from Korn/Ferry in Los Angeles. Your background and resume are recommended by several online recruiting agencies. We would like to offer you a fantastic remote online part-time or full-time job helping a scooter company monitor and manage scooters using your phone with free training. Flexible part-time and full-time positions allow you to work 60 to 90 minutes a day, 5 days a week, with hours and locations that fit your schedule. You will earn between $80 and $500 per day with a base salary of $950 for every 4 days you work. Apart from statutory leaves such as maternity leave and maternity leave, regular employees can also enjoy paid annual leave of 5-15 days. If you are interested in participating, please contact us via WhatsApp: +18048090090",1,0,0,0,1,1,social_proof,hook,SMS,5,backtrans_si
86_fr,attacker,"HelloOur company works with large companies who are willing to pay for visibility, so our company needs to hire many cooperating employees, give your content a 5 star rating on Google Maps and get paid. This is a part-time job that does not affect your other jobs and you do not have to pay any membership fees. The work is very simple, you just have to enter Google Maps and give a 5 star rating, and you will get paid. We pay 10-500 AED for 1 task, you can like videos in your free time and earn up to 2000 AED per day.",1,0,1,0,0,1,fomo,hook,WhatsApp,5,backtrans_fr
87_si,hr,"Dear Yu, Thank you for your interest in the Associate Software Engineer position at Zorvyn. We were impressed with your profile and would like to invite you to complete a screening assessment to help us assess your suitability for the role. Evaluation Details Location Related Software Engineering Type Coding Exam (Time Limit) Duration 120 Minutes Last Date 9th April 2026, PM 10:00 IST This assessment is not limited to a specific date or time. You can start anytime before the due date as per your convenience. We recommend that you complete your application as soon as possible in order to process it in a timely manner. Login Credentials Applicant ID TEI1QDMB Password -b_S6JML2Z These credentials are unique to you. Do not share them with anyone. Alternatively start the assessment You can access the assessment by pasting the following link into your browser: https://screening.zorvyn.io/e/1/-b_S6JML2ZGKHUFmE1Vs235ZOh5mplvB Before you start 1. Use a stable internet connection. Mobile devices are not supported. 2. Once you start the timer starts and cannot be paused. Complete the exam in one go. 3. You can select any supported programming language and test your code before submitting. 4. Your solution is evaluated against hidden test cases. Make sure it handles edge cases. 5. If the timer expires, your current code will be automatically presented. You only get one try. For any technical issues, write to hr@zorvyn.io with your reference ID TEI1QDMB in the subject line. Regards, HR Team Zorvyn FinTech Pvt. Ltd",0,0,0,0,0,0,none,screening,Email,2,backtrans_si
88_si,hr,"Congratulations! You've been selected - Next step with iLabs Hi Ulageeswaran We are happy to inform you that you have been selected for the position of Front-End Intern - NextJS / ReactJS at iLabs! As a next step, a member of our HR team will reach out to you shortly to guide you through the official offer stage. They will walk you through the details of your compensation package along with the benefits and perks we offer at iLabs. You will have the opportunity to discuss and clarify any questions related to your offer directly with them. If you need any additional assistance or have any further queries at any time, please do not hesitate to contact us. We are excited to move forward together and look forward to welcoming you to the iLabs team! Regards, iLabs Recruitment Team IncubateLabs (Pvt) Ltd Web: www.incubatelabs.com",0,0,0,0,0,0,none,offer,Email,1,backtrans_si
88_fr,hr,"Congratulations! You have been selected - Next steps with iLabs Hello Ulageeswaran We are happy to inform you that you have been selected for the position of Front-End Intern - NextJS / ReactJS at iLabs! As a next step, a member of our HR team will contact you shortly to guide you through the formal offer stage. They will explain the details of your compensation, as well as the benefits and perks we offer at iLabs. You will also have the opportunity to discuss and clarify any questions related to your offer directly with them. If you require further assistance or have other questions at any time, please do not hesitate to contact us. We are excited to move forward together and look forward to welcoming you to the iLabs team! Best Regards, iLabs Recruitment Team IncubateLabs (Pvt) Ltd Web: www.incubatelabs.com",0,0,0,0,0,0,none,offer,Email,1,backtrans_fr
89_ta,hr,"Infinity Innovators (Pvt) Ltd - Software Engineer Internship Position Dear Candidate, We have found that you are an interested candidate for the position of Intern-Software Engineering at Infinity Innovators Pvt Ltd. Submit the Google Form below with the requested information as soon as possible https://forms.gle/kc3eY8YHeC2FsQVR8 R.Yadhurshika Business Development & Operations Associate No. 28 1-1, Temple Lane, Colombo 03, Sri Lanka T +94 11 236 7676 | M +94 704546424 | W www.infyinnos.com",0,0,0,0,0,0,none,screening,Email,3,backtrans_ta
89_fr,hr,"Infinity Innovators (Pvt) Ltd - Software Engineer Internship Position Dear Candidate, We see that you will be an attractive candidate for the Software Engineering Internship position at Infinity Innovators Pvt Ltd. We are happy to inform you that we are now in the pre-qualification phase and would appreciate if you could share more information with us moving forward. Please submit the Google Form below with the requested information as soon as possible https://forms.gle/kc3eY8YHeC2FsQVR8 R.Yadhurshika Business Development & Operations Associate No. 28 1-1, Temple Lane, Colombo 03, Sri Lanka T +94 11 236 7676 | M +94 704546424 | Wwww.infyinnos.com",0,0,0,0,0,0,none,screening,Email,3,backtrans_fr
91_ta,hr,"Petvisor Follow Up - Software Engineer (PHP) Opportunity Hi U, Thanks for taking the time to apply for the Software Engineer (PHP) job at Petvisor. We appreciate your interest in joining the company! Unfortunately, we will not move your application forward, but we encourage you to check our careers page for future openings. We will hold onto your resume and contact you if anything changes. best,",0,0,0,0,0,0,none,rejection,Email,1,backtrans_ta
91_fr,hr,"Petvisor Tracking - Software Engineer (PHP) Opportunity Hello U, Thank you for taking the time to apply for the Software Engineer (PHP) position at Petvisor. We appreciate your interest in joining the company! Unfortunately, we will not pursue your application, but we encourage you to check back on our careers page for future openings. We will keep your CV and contact you if anything changes. Best,",0,0,0,0,0,0,none,rejection,Email,1,backtrans_fr
92_si,hr,"Hi You, We appreciate your interest in Wiley and the Intern - Software Engineering position. We have reviewed your background and skill set. Unfortunately, at this stage, we will not be proceeding any further with your application for this role. I want to thank you for taking the time to express your interest in working with us and welcome an application from you for a future role. We wish you success in your future endeavours! Regards, Wiley Talent Acquisition Team Ridmi Bandara",0,0,0,0,0,0,none,rejection,Email,1,backtrans_si
92_ta,hr,"Hi Yu, We appreciate your interest in Wiley and the Intern - Software Engineer position. We have reviewed your background and skill set. Unfortunately, in this instance, we will not be taking your application for this position any further. I would like to thank you for taking the time to express your interest in working with us and welcome your application for a future role. We wish you all the best in your future endeavors! Sincerely, Wiley Talent Acquisition Team Ridmi Bandara",0,0,0,0,0,0,none,rejection,Email,1,backtrans_ta
92_fr,hr,"Hello, We appreciate your interest in Wiley and the Software Engineer Intern position. We have looked at your background and skills. Unfortunately, on this occasion, we will not pursue your application for this position. I would like to thank you for taking the time to express your interest in working with us and I would appreciate your application for a future position. We wish you the best of luck in your future endeavors! Sincerely, Wiley Talent Acquisition Team, Ridmi Bandara",0,0,0,0,0,0,none,rejection,Email,1,backtrans_fr
93_si,hr,"VitalHub Thank you Kajanthan! We have received your application. Hi Kajanthan, Thank you for your interest in VitalHub and taking the time to apply for the position of Intern - Software Developer (.NET). We wanted to let you know that our recruitment team has received your application and we look forward to reviewing your skills and experience! Our recruitment team receives a large volume of applicants and cannot respond to each one individually. If you have not heard back from us within 14 days of submitting your application, unfortunately you have been unsuccessful for this position. Thanks again for taking the time to apply for this role at VitalHub. Have a nice day! Greetings, Recruitment Team VitalHub",0,0,0,0,0,0,none,awareness,Email,1,backtrans_si
93_ta,hr,"VitalHub Thanks Gajandan! We have received your application. Hi Gajandan, Thank you for your interest in VitalHub and for taking the time to apply for the Trainee - Software Developer (.NET) position. We want to let you know that our hiring team has received your application and we look forward to reviewing your skills and experience! Our hiring team receives a large number of applicants and is unable to respond to each one individually. If you do not hear back from us within 14 days of submitting your application, unfortunately you have not been successful in this position. Thanks again for taking the time to apply for this position at VitalHub. Have a nice day! Regards, Recruitment Team VitalHub",0,0,0,0,0,0,none,awareness,Email,1,backtrans_ta
93_fr,hr,"VitalHub Thanks Kajanthan! We have received your application. Hello Kajanthan, Thank you for your interest in VitalHub and for taking the time to apply for the Intern - Software Developer (.NET) position. We just wanted to let you know that our recruiting team has received your application and we look forward to evaluating your skills and experience! Our recruitment team receives a large number of candidates and is not able to respond to each one individually. If you do not receive a response from us within 14 days of submitting your application, you have unfortunately not been selected for this position. Thank you again for taking the time to apply for this position at VitalHub. Have a good day! Sincerely, VitalHub Recruitment Team",0,0,0,0,0,0,none,awareness,Email,1,backtrans_fr
94_si,hr,Thank you for participating in your interviews with us. We were impressed by your interview and would like to make you an informal offer pending the various checks that Cambridge University will eventually need to carry out. Can you let us know if you would like to accept this offer? We have shortlisted candidates and hence would like to hear from you as soon as possible. With regards,0,0,0,0,0,0,none,offer,Email,3,backtrans_si
94_ta,hr,"Thank you for participating in the interviews with us. We were impressed by your interview and would like to make you an informal offer pending the various checks to be made by the University of Cambridge to this end. Can you let us know if you would like to accept this offer? We have booking candidates, so we'd love to hear your thoughts soon. Best regards",0,0,0,0,0,0,none,offer,Email,3,backtrans_ta
94_fr,hr,Thank you for attending your interviews with us. We were impressed by your interview and would like to make you an informal offer pending various checks which will now need to be carried out for this purpose by the University of Cambridge. Can you let us know if you would like to accept this offer? We have reserve candidates and would therefore like to know your opinion as soon as possible. With my best wishes,0,0,0,0,0,0,none,offer,Email,3,backtrans_fr
95_si,hr,"Thank you for your interest in the Software Engineer II position. We appreciate you sharing information about your background and completing your interviews. We know you are waiting for an update regarding your candidature. Before we move forward with the next step, we'll take some time to carefully review how we can best align your experience with our open roles. Our goal is to be as targeted as possible, to ensure that we connect you with opportunities that are truly a good fit, and to avoid unnecessary delays later in the process. We do not have a specific timeline for when this review will be complete, but please know that we are still very interested in your candidacy. We will be sure to follow up with another update as soon as we get more information.",0,0,0,0,0,0,none,screening,Email,1,backtrans_si
95_ta,hr,"Thank you for your interest in the Software Engineer II position. We appreciate you sharing information about your background and completing your interviews. We know you are waiting for an update regarding your candidature. Before proceeding with the next steps, we take a moment to carefully review how to best align your experience with our open roles. Our goal is to be as targeted as possible, ensuring we connect you with the truly most relevant opportunities, and then avoiding unnecessary delays in the process. We do not have an exact timeline for when this review will be completed, but please know that we are still interested in your candidacy. Be sure to communicate another update once we have more information.",0,0,0,0,0,0,none,screening,Email,1,backtrans_ta
95_fr,hr,"Thank you for your interest in the Software Engineer II position. We appreciate you sharing information about your background and completing your interviews. We know you are waiting for an update regarding your application. Before moving on to the next steps, we take the time to carefully consider how to best align your experience with our open positions. Our goal is to be as targeted as possible, ensuring that you are matched with opportunities that are truly a good fit for you and avoiding any unnecessary delays later in the process. We do not have a specific timetable for when this review will be completed, but please know that we are still very interested in your application. We'll be sure to bring you another update as soon as we have more information.",0,0,0,0,0,0,none,screening,Email,1,backtrans_fr
96_si,hr,"Hope you are doing well and safe! Thank you for interviewing with Amazon for the role of Software Development Engineer Intern (January - June 2026). We appreciate the time and effort you invested throughout the selection process. We are happy to inform you that you have successfully cleared the interview process. In this case, your application will be placed on the waiting list and we will contact you within 60 days of your final interview if we are able to proceed with your candidacy.",0,0,0,0,0,0,none,offer,Email,1,backtrans_si
96_ta,hr,"Hope you are doing well and safe! Thank you for interviewing with Amazon for Software Development Engineer Trainee (Jan - Jun 2026). We appreciate the time and effort you invested throughout the selection process. We are glad to inform you that you have successfully cleared the interview process. In this case, your application has been placed on a waiting list and we will contact you within 60 days of your last interview if we are able to move your application forward.",0,0,0,0,0,0,none,offer,Email,1,backtrans_ta
