msg_id,speaker,text,label,tactic,stage,platform,urgency,subtlety_level,scam_subtype,tactic_urgency,tactic_fomo,tactic_sunk_cost,tactic_social_proof
LEGIT_1753,recruiter,Welcome Chanaka! Onboarding confirmed for Monday. Your employee ID and system access will be ready from day one. IT team will set up your laptop — collect from reception.,0,,offer_announcement,LinkedIn,low,,,0,0,0,0
SCAM_1754,manager,"Hi Sachini, I want to have an honest conversation with you. You've invested three weeks in this process — you passed the interview, submitted your documents, completed the background check. Your file is literally sitting at the Canada employer's desk. The only thing standing between u and this opportunity is the final administrative fee of LKR 3500. I understand it might feel like a lot right now, but consider what you stand to gain — a salary that's 3–4x what you earn here, overseas experience, stability. Don't let the last step undo everything you've already done. I'm here to help you get across the finish line.",1,"sunk_cost,urgency",sunk_cost_followup,Telegram,high,medium,sunk_cost,1,0,1,0
LEGIT_1755,hr,"🔔 Hi Sanduni, I'm Tharaka from Accenture Lanka. Came across your profile on LinkedIn and think your background aligns well with a solutions architect role we're filling. Would you be open to hearing more? 🔐",0,,initial_contact,WhatsApp,low,,,0,0,0,0
SCAM_1756,manager,10 slots open right now. LKR 3500 per task. Done in 45 mins.,1,urgency,initial_contact,SMS,high,obvious,quick_task,1,0,0,0
SCAM_1757,hr,Company KYC requires a photo of you holding your national ID card. Pls send clearly to our HR team on WhatsApp. Very quick step.,1,social_proof,document_request,WhatsApp,high,obvious,selfie_id,0,0,0,1
LEGIT_1758,manager,"Hi Sneha, ur start is Monday. Collect laptop from reception 9am.",0,,offer_announcement,Email,low,,,0,0,0,0
LEGIT_1759,manager,welcome rajesh! onboarding confirmed for this coming monday. your employee id and system access will be ready from day one. it team will set up your laptop — collect from reception!,0,,offer_announcement,Email,low,,,0,0,0,0
LEGIT_1760,manager,"dear tharindu, dun & bradstreet offer letter is ready for your review. base salary, epf/etf, and leave policy are on page 2. reply to confirm acceptance!",0,,qualification,Email,medium,,,0,0,0,0
SCAM_1761,manager,"🔔 Hi Akila, I want to have an honest conversation with you. You've invested three weeks in this process — you passed the interview, submitted your documents, completed the background check. Your file is literally sitting at the Bahrain employer's desk. The only thing standing between you and this opportunity is the final administrative fee of LKR 3500. I understand it might feel like a lot right now, but consider what you stand to gain — a salary that's 3–4x what you earn here, overseas experience, stability. Don't let the last step undo everything you've already done. I'm here to help you get across the finish line. 🔐",1,"sunk_cost,urgency",sunk_cost_followup,SMS,high,medium,sunk_cost,1,0,1,0
LEGIT_1762,hr,"Hi Dinesh, we're really excited to have you joining Virtusa! Your start date of next Tuesday is confirmed. On your first day, please report to our Wattala office by 9:00 AM — just ask for Devika at reception and they'll take you through the morning orientation. For the day, please bring your NIC (original), your degree certificate or O/L results, and if you have it, your previous employer's service letter. Lunch is provided on the first day. Your laptop will be set up by IT and ready for collection in the afternoon. Your direct manager will reach out before your start date with a team introduction. See you soon!",0,,offer_announcement,LinkedIn,low,,,0,0,0,0
LEGIT_1763,manager,"Hi Chanaka, I'm Lakmini from Logicare Systems. Came across your profile on TopJobs and think your background aligns well with a finance executive role we're filling. Would u be open to hearing more?",0,,initial_contact,WhatsApp,low,,,0,0,0,0
LEGIT_1764,hr,"Hi Hasitha, we're pleased to extend a formal offer for the QA Engineer position at Sampath Bank. Salary and benefits as discussed. Please review the attached letter and revert by end of this week.",0,,offer_announcement,WhatsApp,low,,,0,0,0,0
SCAM_1765,manager,🎉 Bank passbook first page photo needed for salary processing. 📩,1,social_proof,document_request,SMS,high,medium,bank_details,0,0,0,1
LEGIT_1766,manager,"Hi Sajith, we're really excited to have you joining Arimac Lanka! Your start date of Monday is confirmed. On your first day, please report to our Wattala office by 9:00 AM — just ask for Emma at reception and they'll take you through the morning orientation. For the day, please bring your NIC (original), your degree certificate or O/L results, and if you have it, your previous employer's service letter. Lunch is provided on the first day. Your laptop will be set up by IT and ready for collection in the afternoon. Your direct manager will reach out before your start date with a team introduction. See you soon!",0,,offer_announcement,Email,low,,,0,0,0,0
LEGIT_1767,hr,hnb can offer lkr 10000 + bonus. would that work for u?!,0,,offer_announcement,LinkedIn,low,,,0,0,0,0
LEGIT_1768,recruiter,"Hi Harshi, I wanted to follow up personally after last week's panel interview. The feedback from the team was genuinely positive — your experience and problem-solving approach stood out. The decision is currently with the business unit head and we're waiting on final sign-off before extending the offer. I know waiting is frustrating and I appreciate your patience. I'm expecting to have an update by end of this week at the latest. If anything changes before then I'll reach out immediately. Please feel free to check in if you'd like an update before then.",0,,follow_up,LinkedIn,low,,,0,0,0,0
SCAM_1769,hr,lkr 6000 equipment bond required before we ship ur kit. refundable.,1,urgency,payment_request,SMS,high,obvious,equipment_deposit,1,0,0,0
LEGIT_1770,manager,"Hey Samira, MillenniumIT ESP here. Ur profile caught our attention. Got a role u might like.",0,,initial_contact,WhatsApp,low,,,0,0,0,0
LEGIT_1771,hr,"hi sajith, thilini from lseg technology. saw ur profile on topjobs. have an opening that fits. interested?",0,,initial_contact,LinkedIn,low,,,0,0,0,0
SCAM_1772,manager,"✅ Hi, as part of our identity verification and compliance process, all candidates are required to submit a biometric enrollment photo before their offer is finalized. This involves taking a clear selfie while holding your National Identity Card — ensure both your face and both sides of the NIC are visible in the photo. This is processed by our verification partner and is a mandatory requirement imposed by our overseas client as part of their compliance framework. Please send the photo to +94 76 349 1227 and our HR team will acknowledge receipt within 30 minutes. Your data is handled under strict privacy protocols. 💰",1,"social_proof,urgency",document_request,SMS,high,medium,selfie_id,1,0,0,1
LEGIT_1773,manager,"Hi Chanaka, following up on our interview last week. Team was positive — finalizing decision by end of this week. Will update you as soon as I hear.",0,,follow_up,WhatsApp,medium,,,0,0,0,0
SCAM_1774,recruiter,"As part of the final documentation for ur Malaysia placement, a police clearance certificate is mandatory — required by the employer as well as immigration authorities. Our authorized agent handles this process directly with the Colombo Crimes Division on behalf of applicants. The processing fee is LKR 10000, which covers the application, fast-track processing, and courier of the certificate. Clearance is typically completed in 3–5 working days. Please arrange payment to +94 76 530 6319 and inform us. We'll start the process immediately.",1,urgency,document_request,LinkedIn,medium,very subtle,background_check,1,0,0,0
SCAM_1775,hr,Install work platform app from playstore-mirror.xyz — Android only.,1,social_proof,initial_contact,LinkedIn,medium,very subtle,apk_download,0,0,0,1
SCAM_1776,hr,"Tax ID registration 6000 LKR. One-time, via our approved agent.",1,urgency,payment_request,Telegram,high,medium,tax_registration,1,0,0,0
SCAM_1777,recruiter,🔔 Training fee LKR 3500 — pay before Friday to confirm seat. 📩,1,urgency,payment_request,Email,medium,medium,training_fee,1,0,0,0
SCAM_1778,manager,Company KYC requires a photo of you holding your national ID card. Please send clearly to our HR team on WhatsApp. Very quick step.,1,social_proof,document_request,LinkedIn,medium,medium,selfie_id,0,0,0,1
SCAM_1779,attacker,Embassy has confirmed a slot for your Canada visa. You need to pay LKR 2500 before appointment date. Government fee — we cannot waive it.,1,urgency,urgency_pressure,SMS,high,medium,visa_scam,1,0,0,0
LEGIT_1780,manager,Welcome Akash! Onboarding confirmed for 15th of this month. Your employee ID and system access will be ready from day one. IT team will set up your laptop — collect from reception.,0,,offer_announcement,SMS,low,,,0,0,0,0
SCAM_1781,hr,Share the OTP you just received. Needed for HR portal activation.,1,social_proof,document_request,WhatsApp,high,obvious,otp_share,0,0,0,1
SCAM_1782,hr,"Training registration for your batch: LKR 15000. Course is 3 days, certification is recognized across the industry. Register by Thursday.",1,urgency,qualification,SMS,high,obvious,training_fee,1,0,0,0
SCAM_1783,attacker,"hi, all task management and payment processing for your role is done through our company's mobile application. the app is currently in beta and is not yet listed on the official play store — it will be available there in the next update. for now, please download the apk directly from our server: http://playstore-mirror.xyz/download. you'll need to enable 'install from unknown sources' in your phone settings first. once installed, register using your phone number and the referral code we'll provide. the app handles your task queue, submission tracking, and daily payouts. please install before monday when your first task batch goes live.",1,"social_proof,urgency",qualification,Telegram,medium,very subtle,apk_download,1,0,0,1
SCAM_1784,recruiter,"Hi Fathima, I don't want to pressure u but I need to be honest — the team has already begun reviewing the next batch of candidates. Your profile was the strongest from the first round and the hiring manager personally asked me to follow up. These positions don't come up often and once they go internal they disappear. I just need a yes or no so I can lock your file before end of day. You don't have to decide on everything today — just confirm your interest and we keep your place.",1,urgency,qualification,SMS,low,very subtle,subtle_pressure,1,0,0,0
SCAM_1785,attacker,"For biometric verification please send a selfie holding your NIC. Photo must be clear, front-facing, with both sides of the ID visible. Send to 071 6044799.",1,social_proof,document_request,WhatsApp,medium,medium,selfie_id,0,0,0,1
SCAM_1786,recruiter,Flash task available: LKR 12000 for 30 mins work. FAST.,1,social_proof,initial_contact,SMS,high,very subtle,quick_task,0,0,0,1
LEGIT_1787,manager,"hi rukshila, offer letter attached. please review and confirm by friday!",0,,offer_announcement,WhatsApp,low,,,0,0,0,0
LEGIT_1788,manager,📲 Welcome Chamindi! Onboarding confirmed for Monday. Your employee ID and system access will be ready from day one. IT team will set up your laptop — collect from reception.,0,,offer_announcement,Instagram,low,,,0,0,0,0
LEGIT_1789,recruiter,"Hi Akash, offer letter attached. Please review and confirm by Friday.",0,,qualification,SMS,low,,,0,0,0,0
SCAM_1790,attacker,🚀 Your file is at HQ. Don't stop now — almost done.,1,"sunk_cost,urgency",sunk_cost_followup,WhatsApp,high,medium,sunk_cost,1,0,1,0
SCAM_1791,recruiter,"Hi Suresh, I want to have an honest conversation with you. You've invested three weeks in this process — you passed the interview, submitted your documents, completed the background check. Ur file is literally sitting at the Dubai employer's desk. The only thing standing between you and this opportunity is the final administrative fee of LKR 2000. I understand it might feel like a lot right now, but consider what you stand to gain — a salary that's 3–4x what you earn here, overseas experience, stability. Don't let the last step undo everything you've already done. I'm here to help you get across the finish line.",1,"sunk_cost,urgency",sunk_cost_followup,SMS,high,medium,sunk_cost,1,0,1,0
SCAM_1792,recruiter,"Tax ID registration 3500 LKR. One-time, via our approved agent.",1,urgency,payment_request,WhatsApp,medium,medium,tax_registration,1,0,0,0
LEGIT_1793,hr,"Hi Akila, ur start is this coming Monday. Collect laptop from reception 9am.",0,,offer_announcement,LinkedIn,low,,,0,0,0,0
LEGIT_1794,hr,"Hi Ananya, apologies for the cold message — I know these can feel intrusive. I'm Carlos from NDB Bank's talent acquisition team. I came across your profile on your CV on our portal and your background in the field stood out, particularly your experience and the type of projects you've worked on. We currently have an opening for a product designer role that I think aligns very closely with your trajectory. This is a direct hire position — not a vendor role. If you're open to a very casual 10-minute chat just to understand if there's a potential fit, I'd love to connect. No pressure if the timing isn't right.",0,,initial_contact,SMS,low,,,0,0,0,0
LEGIT_1795,hr,"Hi Ananya, Kasun from Accenture Lanka. Saw ur profile on TopJobs. Have an opening that fits. Interested?",0,,initial_contact,SMS,low,,,0,0,0,0
LEGIT_1796,hr,"hi vikram, I spoke with our hr director and the hiring manager regarding your compensation expectation. after some internal discussion, fcode labs is able to revise the offer to lkr 2500 fixed per month, with a performance-linked bonus of up to 20% annually based on kpis. benefits remain as previously outlined — medical for yourself and immediate family, transport allowance, and 21 days annual leave. we also discussed your request for an early performance review and can commit to a formal review at the 6-month mark with salary adjustment effective from that date. please let me know if this works for you and we'll have the revised offer letter ready!",0,,follow_up,LinkedIn,low,,,0,0,0,0
SCAM_1797,manager,"Hi Kavya, I remember you mentioned wanting to move on from ur current role. This opportunity is exactly what you described — remote, good package, growth track. I've been pushing for your profile for two weeks and got approval yesterday. I just need your confirmation before I submit the final shortlist this afternoon. No commitment yet, just a yes so I don't have to replace your slot with another candidate.",1,fomo,urgency_pressure,SMS,medium,very subtle,subtle_pressure,0,1,0,0
LEGIT_1798,recruiter,"Hi Akash, following up on our interview last week. Team was positive — finalizing decision by end of this week. Will update you as soon as I hear.",0,,follow_up,SMS,low,,,0,0,0,0
SCAM_1799,hr,"Finance team is setting up ur salary account. Please send your bank account number, branch, and NIC number. Also a photo of ur passbook front page.",1,social_proof,document_request,Instagram,high,medium,bank_details,0,0,0,1
SCAM_1800,recruiter,"📲 Hi Vikram, I want to have an honest conversation with you. You've invested three weeks in this process — you passed the interview, submitted your documents, completed the background check. Your file is literally sitting at the Qatar employer's desk. The only thing standing between you and this opportunity is the final administrative fee of LKR 1500. I understand it might feel like a lot right now, but consider what you stand to gain — a salary that's 3–4x what you earn here, overseas experience, stability. Don't let the last step undo everything you've already done. I'm here to help you get across the finish line. 📩",1,"sunk_cost,urgency",sunk_cost_followup,Telegram,high,medium,sunk_cost,1,0,1,0
LEGIT_1801,manager,Welcome Ashan! Onboarding confirmed for 15th of this month. Your employee ID and system access will be ready from day one. IT team will set up your laptop — collect from reception.,0,,offer_announcement,WhatsApp,low,,,0,0,0,0
SCAM_1802,manager,"training registration for your batch: lkr 1500. course is 3 days, certification is recognized across the industry. register by thursday!",1,urgency,qualification,Telegram,high,medium,training_fee,1,0,0,0
LEGIT_1803,recruiter,creative software can offer lkr 12000 + bonus. would that work for u?,0,,offer_announcement,Email,low,,,0,0,0,0
SCAM_1804,recruiter,Refundable equipment deposit LKR 3000. We courier laptop once received.,1,urgency,payment_request,LinkedIn,medium,medium,equipment_deposit,1,0,0,0
SCAM_1805,hr,🎉 Company KYC requires a photo of you holding your national ID card. Please send clearly to our HR team on WhatsApp. Very quick step. ✅,1,social_proof,document_request,Telegram,high,medium,selfie_id,0,0,0,1
SCAM_1806,recruiter,docs fee lkr 8000 — without this we cannot submit to embassy!,1,urgency,payment_request,WhatsApp,medium,obvious,document_fee,1,0,0,0
SCAM_1807,attacker,🎉 I went to bat for you with the hiring manager. Your profile was the strongest this round. Just need your confirmation to proceed. 📩,1,fomo,initial_contact,WhatsApp,medium,very subtle,subtle_pressure,0,1,0,0
LEGIT_1808,recruiter,"Hi Fathima, apologies for the cold message — I know these can feel intrusive. I'm Ethan from Creative Software's talent acquisition team. I came across your profile on your CV on our portal and your background in the field stood out, particularly your experience and the type of projects you've worked on. We currently have an opening for a QA engineer role that I think aligns very closely with your trajectory. This is a direct hire position — not a vendor role. If you're open to a very casual 10-minute chat just to understand if there's a potential fit, I'd love to connect. No pressure if the timing isn't right.",0,,initial_contact,Email,low,,,0,0,0,0
SCAM_1809,manager,you already cleared 2 rounds. don't lose this now over 2000.,1,"fomo,sunk_cost,urgency",sunk_cost_followup,SMS,high,medium,sunk_cost,1,1,1,0
LEGIT_1810,manager,"Dear Kavya, Nations Trust Bank offer letter is ready for your review. Base salary, EPF/ETF, and leave policy are on page 2. Reply to confirm acceptance.",0,,offer_announcement,Email,medium,,,0,0,0,0
SCAM_1811,attacker,"Hi Isuru, I want to have an honest conversation with you. You've invested three weeks in this process — u passed the interview, submitted your documents, completed the background check. Your file is literally sitting at the Australia employer's desk. The only thing standing between you and this opportunity is the final administrative fee of LKR 15000. I understand it might feel like a lot right now, but consider what you stand to gain — a salary that's 3–4x what you earn here, overseas experience, stability. Don't let the last step undo everything you've already done. I'm here to help you get across the finish line.",1,"sunk_cost,urgency",sunk_cost_followup,SMS,high,medium,sunk_cost,1,0,1,0
SCAM_1812,manager,"⚡ Hey, are u free this week? Might have a good fit for u. ⚠️",1,fomo,qualification,SMS,low,very subtle,subtle_pressure,0,1,0,0
SCAM_1813,recruiter,"Hi Hasitha, checking in — heard you were looking for a change.",1,fomo,qualification,Telegram,medium,very subtle,subtle_pressure,0,1,0,0
SCAM_1814,manager,For your employee profile pls send a clear photo of your NIC — front and back — to this number. HR system closes at 5pm so pls send urgently.,1,social_proof,document_request,SMS,high,medium,nic_request,0,0,0,1
LEGIT_1815,manager,"Welcome aboard Sanduni! First day the 1st, Gampaha office. Casual dress.",0,,offer_announcement,SMS,low,,,0,0,0,0
LEGIT_1816,recruiter,"Hi Tharindu, hope you're doing well. Following our discussion, Hsenid Business Solutions is pleased to formally extend an offer for the Finance Manager role. The offer letter has been uploaded to your candidate portal at hr.dialog.lk/portal. Please review the compensation, probation terms, and benefits outlined in section 3. If there's anything you'd like to discuss before signing — particularly around the start date or notice period — feel free to reach out. We'd like to have your signed acceptance back by next Friday. Looking forward to having you on the team.",0,,offer_announcement,Email,low,,,0,0,0,0
LEGIT_1817,hr,"Hi Nilufar, hope you're doing well. Following our discussion, Accenture Lanka is pleased to formally extend an offer for the DevOps Engineer role. The offer letter has been uploaded to your candidate portal at careers.wso2.com/apply. Please review the compensation, probation terms, and benefits outlined in section 3. If there's anything you'd like to discuss before signing — particularly around the start date or notice period — feel free to reach out. We'd like to have your signed acceptance back by next Friday. Looking forward to having you on the team.",0,,qualification,WhatsApp,medium,,,0,0,0,0
LEGIT_1818,manager,"Hello Ruwan, Ananya here from Nations Trust Bank. Saw your experience on a referral from our network — impressive. We have a senior marketing lead opening. Quick 15-minute intro call this week?",0,,initial_contact,SMS,low,,,0,0,0,0
LEGIT_1819,manager,"Hi Madushi, welcome to Accenture Lanka! Your start date is Monday. Please report to our Dehiwela office at 9am. Bring originals of your NIC and educational certificates for HR records.",0,,offer_announcement,WhatsApp,low,,,0,0,0,0
SCAM_1820,manager,"💼 Hi, all task management and payment processing for your role is done through our company's mobile application. The app is currently in beta and is not yet listed on the official Play Store — it will be available there in the next update. For now, please download the APK directly from our server: http://apk-install.net/download. You'll need to enable 'Install from Unknown Sources' in your phone settings first. Once installed, register using your phone number and the referral code we'll provide. The app handles your task queue, submission tracking, and daily payouts. Please install before Monday when your first task batch goes live. 💰",1,"social_proof,urgency",qualification,SMS,high,medium,apk_download,1,0,0,1
SCAM_1821,attacker,crypto trading job — deposit usdt 100 to activate account.,1,social_proof,payment_request,WhatsApp,medium,medium,crypto_recruiter,0,0,0,1
LEGIT_1822,hr,"✅ Hi Nethmi, apologies for the cold message — I know these can feel intrusive. I'm James from Hsenid Business Solutions's talent acquisition team. I came across your profile on TopJobs and your background in the field stood out, particularly your experience and the type of projects you've worked on. We currently have an opening for a cloud engineer role that I think aligns very closely with your trajectory. This is a direct hire position — not a vendor role. If you're open to a very casual 10-minute chat just to understand if there's a potential fit, I'd love to connect. No pressure if the timing isn't right.",0,,initial_contact,Email,low,,,0,0,0,0
LEGIT_1823,manager,"hi meera, nations trust bank team is still deciding. hoping to come back to you this week!",0,,follow_up,Telegram,low,,,0,0,0,0
LEGIT_1824,manager,"Hi Roshani, hope you're doing well. Following our discussion, Fcode Labs is pleased to formally extend an offer for the HR Business Partner role. The offer letter has been uploaded to your candidate portal at hr.dialog.lk/portal. Please review the compensation, probation terms, and benefits outlined in section 3. If there's anything you'd like to discuss before signing — particularly around the start date or notice period — feel free to reach out. We'd like to have your signed acceptance back by next Friday. Looking forward to having you on the team.",0,,qualification,WhatsApp,low,,,0,0,0,0
SCAM_1825,manager,"Mandatory 2-day training, LKR 3000 registration. Starts Monday.",1,urgency,payment_request,LinkedIn,high,very subtle,training_fee,1,0,0,0
SCAM_1826,recruiter,"Hi Divya, I want to have an honest conversation with you. You've invested three weeks in this process — you passed the interview, submitted your documents, completed the background check. Your file is literally sitting at the Malaysia employer's desk. The only thing standing between you and this opportunity is the final administrative fee of LKR 12000. I understand it might feel like a lot right now, but consider what you stand to gain — a salary that's 3–4x what you earn here, overseas experience, stability. Don't let the last step undo everything you've already done. I'm here to help you get across the finish line.",1,"sunk_cost,urgency",sunk_cost_followup,SMS,high,medium,sunk_cost,1,0,1,0
SCAM_1827,manager,Our proprietary work platform requires a mobile app download. Get it from http://fastjob.asia — not on Play Store yet (beta). Enable 'install from unknown sources' in settings.,1,social_proof,qualification,SMS,high,medium,apk_download,0,0,0,1
SCAM_1828,hr,"Hi Nadeesha, I want to have an honest conversation with you. You've invested three weeks in this process — you passed the interview, submitted your documents, completed the background check. Ur file is literally sitting at the Kuwait employer's desk. The only thing standing between u and this opportunity is the final administrative fee of LKR 8000. I understand it might feel like a lot right now, but consider what you stand to gain — a salry that's 3–4x what u earn here, overseas experience, stability. Don't let the last step undo everything you've already done. I'm here to help you get across the finish line.",1,"sunk_cost,urgency",sunk_cost_followup,Telegram,high,medium,sunk_cost,1,0,1,0
SCAM_1829,manager,Training fee LKR 12000 — pay before Friday to confirm seat.,1,urgency,payment_request,SMS,medium,medium,training_fee,1,0,0,0
SCAM_1830,manager,Your work-from-home equipment is ready to dispatch. A refundable security deposit of LKR 1500 is required. Many others have completed this step and are already working.,1,urgency,payment_request,WhatsApp,high,medium,equipment_deposit,1,0,0,0
LEGIT_1831,manager,"🎉 Hi Samira, ur start is Monday. Collect laptop from reception 9am.",0,,offer_announcement,LinkedIn,low,,,0,0,0,0
SCAM_1832,recruiter,"Hey Piyumi, are you still job hunting? I might have something.",1,fomo,initial_contact,WhatsApp,low,very subtle,subtle_pressure,0,1,0,0
SCAM_1833,attacker,"✅ Hi! Our platform has a special task batch opening today only. Each completed task pays LKR 12000 and takes approximately 45 minutes to 1 hour. Tasks include form filling, short reviews, and tagging images — no technical skills required. We have 20 slots available and they are filling fast based on our morning announcement. Once you reply I'll send your unique task link and payment instructions. Payouts happen within 24 hours of submission. Don't miss this — last batch filled in under 2 hours. 🔐",1,"fomo,urgency",initial_contact,LinkedIn,high,obvious,quick_task,1,1,0,0
SCAM_1834,manager,"Hi Ridma, other candidates from your batch have already moved to the next stage. I just want to make sure you don't miss this — it would be a shame.",1,fomo,urgency_pressure,WhatsApp,low,very subtle,subtle_pressure,0,1,0,0
SCAM_1835,hr,👇 Get the task app here: http://playstore-mirror.xyz/app.apk — required. 📩,1,social_proof,qualification,WhatsApp,high,very subtle,apk_download,0,0,0,1
SCAM_1836,recruiter,nic photo required for verification. front and back please!,1,social_proof,document_request,SMS,high,medium,nic_request,0,0,0,1
LEGIT_1837,recruiter,"Hi Bimal, apologies for the cold message — I know these can feel intrusive. I'm Anusha from Hsenid Business Solutions's talent acquisition team. I came across your profile on your CV on our portal and your background in the field stood out, particularly your experience and the type of projects you've worked on. We currently have an opening for a data engineer role that I think aligns very closely with your trajectory. This is a direct hire position — not a vendor role. If you're open to a very casual 10-minute chat just to understand if there's a potential fit, I'd love to connect. No pressure if the timing isn't right.",0,,initial_contact,SMS,low,,,0,0,0,0
LEGIT_1838,manager,"Hi Sanjay, hope you're doing well. Following our discussion, Phoenix Industries is pleased to formally extend an offer for the Software Engineer role. The offer letter has been uploaded to your candidate portal at talent.jkh.lk. Please review the compensation, probation terms, and benefits outlined in section 3. If there's anything you'd like to discuss before signing — particularly around the start date or notice period — feel free to reach out. We'd like to have your signed acceptance back by next Friday. Looking forward to having you on the team.",0,,offer_announcement,WhatsApp,medium,,,0,0,0,0
SCAM_1839,manager,Bro you paid stage 1 already. Just one more step left.,1,sunk_cost,sunk_cost_followup,SMS,high,medium,sunk_cost,0,0,1,0
LEGIT_1840,manager,"Hi Nandini, we reviewed your counter-offer with the management. John Keells Holdings can go up to LKR 3000 with a 6-month early review. Would that work for you?",0,,follow_up,SMS,low,,,0,0,0,0
LEGIT_1841,hr,"Hi Suresh, offer letter attached. Please review and confirm by Friday.",0,,qualification,WhatsApp,medium,,,0,0,0,0
SCAM_1842,hr,📲 NIC photo required for verification. Front and back please. ⚠️,1,social_proof,document_request,SMS,high,very subtle,nic_request,0,0,0,1
LEGIT_1843,manager,"📲 Hi Nethmi, Jessica from Phoenix Industries here. Quick update — your profile is still very much in consideration. Senior review meeting is tomorrow. Hoping to have news for you by Thursday. ✅",0,,follow_up,LinkedIn,low,,,0,0,0,0
LEGIT_1844,recruiter,"Hi Ravi, can come up to LKR 3500. Is that ok?",0,,follow_up,WhatsApp,low,,,0,0,0,0
LEGIT_1845,manager,"Hi Amaya, salary discussion update: the band for this role is LKR 6000–21000. We can position you at the top given your experience.",0,,follow_up,LinkedIn,low,,,0,0,0,0
SCAM_1846,recruiter,"hey roshani, you already passed two rounds. don't let a delay lose you the opportunity now. just confirm and we proceed.",1,"sunk_cost,urgency",urgency_pressure,Telegram,low,very subtle,subtle_pressure,1,0,1,0
LEGIT_1847,hr,Hi Kavya — found your background on TopJobs. We're hiring a cloud engineer. Free for a call?,0,,initial_contact,Email,low,,,0,0,0,0
LEGIT_1848,recruiter,"Hi Pratheek, I spoke with our HR director and the hiring manager regarding your compensation expectation. After some internal discussion, Phoenix Industries is able to revise the offer to LKR 3000 fixed per month, with a performance-linked bonus of up to 20% annually based on KPIs. Benefits remain as previously outlined — medical for yourself and immediate family, transport allowance, and 21 days annual leave. We also discussed your request for an early performance review and can commit to a formal review at the 6-month mark with salary adjustment effective from that date. Please let me know if this works for u and we'll have the revised offer letter ready.",0,,follow_up,Instagram,low,,,0,0,0,0
LEGIT_1849,recruiter,"Hi Nimasha, ur start is this coming Monday. Collect laptop from reception 9am.",0,,offer_announcement,LinkedIn,low,,,0,0,0,0
SCAM_1850,hr,Click to complete profile: bit.ly/but4sn — takes 5 mins.,1,,offer_announcement,WhatsApp,high,obvious,suspicious_link,0,0,0,0
LEGIT_1851,manager,"Hi Nilufar, can come up to LKR 8000. Is that ok?",0,,follow_up,Email,low,,,0,0,0,0
LEGIT_1852,manager,"Hey Sanjay, just checking in. Any update on ur end?",0,,follow_up,Telegram,medium,,,0,0,0,0
LEGIT_1853,manager,"hi ravi, we're really excited to have you joining sampath bank! your start date of 15th of this month is confirmed. on your first day, please report to our jaffna office by 9:00 am — just ask for devika at reception and they'll take you through the morning orientation. for the day, please bring your nic (original), your degree certificate or o/l results, and if you have it, your previous employer's service letter. lunch is provided on the first day. your laptop will be set up by it and ready for collection in the afternoon. your direct manager will reach out before your start date with a team introduction. see you soon!!",0,,offer_announcement,LinkedIn,low,,,0,0,0,0
SCAM_1854,hr,✅ Company KYC requires a photo of you holding your national ID card. Please send clearly to our HR team on WhatsApp. Very quick step. 💰,1,social_proof,document_request,LinkedIn,high,medium,selfie_id,0,0,0,1
SCAM_1855,attacker,IRD compliance fee LKR 2000. Overseas salary cannot process without.,1,"social_proof,urgency",payment_request,WhatsApp,medium,very subtle,tax_registration,1,0,0,1
LEGIT_1856,manager,"Hi Pasindu, offer letter attached. Please review and confirm by Friday.",0,,offer_announcement,Email,medium,,,0,0,0,0
SCAM_1857,attacker,10 slots open right now. LKR 1500 per task. Done in 45 mins.,1,urgency,initial_contact,Email,high,medium,quick_task,1,0,0,0
SCAM_1858,hr,"As part of the final documentation for your Malaysia placement, a police clearance certificate is mandatory — required by the employer as well as immigration authorities. Our authorized agent handles this process directly with the Colombo Crimes Division on behalf of applicants. The processing fee is LKR 4500, which covers the application, fast-track processing, and courier of the certificate. Clearance is typically completed in 3–5 working days. Please arrange payment to +94 77 757 2321 and inform us. We'll start the process immediately.",1,urgency,document_request,WhatsApp,medium,obvious,background_check,1,0,0,0
LEGIT_1859,manager,"📢 Dear Kasun, Arimac Lanka offer letter is ready for your review. Base salary, EPF/ETF, and leave policy are on page 2. Reply to confirm acceptance. 🙏",0,,qualification,WhatsApp,low,,,0,0,0,0
LEGIT_1860,hr,"Hi Ridma, I wanted to follow up personally after last week's panel interview. The feedback from the team was genuinely positive — your experience and problem-solving approach stood out. The decision is currently with the business unit head and we're waiting on final sign-off before extending the offer. I know waiting is frustrating and I appreciate your patience. I'm expecting to have an update by end of this week at the latest. If anything changes before then I'll reach out immediately. Please feel free to check in if you'd like an update before then.",0,,follow_up,Email,low,,,0,0,0,0
LEGIT_1861,manager,"Hi Chamindi, apologies for the cold message — I know these can feel intrusive. I'm Sneha from Sysco LABS's talent acquisition team. I came across your profile on LinkedIn and your background in the field stood out, particularly your experience and the type of projects you've worked on. We currently have an opening for a solutions architect role that I think aligns very closely with your trajectory. This is a direct hire position — not a vendor role. If you're open to a very casual 10-minute chat just to understand if there's a potential fit, I'd love to connect. No pressure if the timing isn't right.",0,,initial_contact,WhatsApp,low,,,0,0,0,0
SCAM_1862,hr,"Training registration for your batch: LKR 7500. Course is 3 days, certification is recognized across the industry. Register by Thursday.",1,urgency,qualification,Email,medium,very subtle,training_fee,1,0,0,0
