msg_id,speaker,text,label,tactic_urgency,tactic_fomo,tactic_sunk_cost,tactic_social_proof,has_tactic,tactic_clean,stage,platform,urgency
789,recruiter,"Hello [CANDIDATE_NAME], I noticed you applied for the Finance Executive role at [COMPANY_NAME] about 3 weeks ago. We've had a longer shortlisting process than anticipated. We wanted to confirm your continued interest and let you know that we'll be making contact by [DATE] with a decision. Thank you for your patience.",0,0,0,0,0,0,none,screening,Email,1
790,hr,"Dear [CANDIDATE_NAME], your employment file is being compiled by our HR team. Please submit the following originals for verification: NIC, highest educational certificate, professional qualifications, and last employment letter. These will be scanned and returned to you on your joining day. Please bring them on [DATE]. No fees required.",0,0,0,0,0,0,none,onboarding,Email,2
791,recruiter,"Hi [CANDIDATE_NAME], I'm [RECRUITER_NAME] from [COMPANY_NAME]'s talent team. We found your profile through our alumni network and wanted to reach out about a Senior Finance Analyst opening. The role is a great step up from your current position. Can we schedule a 15-minute call to share details? No commitment involved.",0,0,0,0,0,0,none,awareness,Telegram,1
792,hr,"Hello [CANDIDATE_NAME], this is [HR_NAME] from [COMPANY_NAME] HR. Your interview tomorrow is confirmed: [DATE] at 9:30 AM. The venue is [COMPANY_ADDRESS], 3rd Floor. Please note that there are NO charges of any kind at any stage of our recruitment. Bring your NIC and CV. See you then!",0,0,0,0,0,0,none,interview,Telegram,2
793,recruiter,"Hi [CANDIDATE_NAME], following your application via our website, we'd love to set up a call for the Operations Coordinator role. The position is entry-level with clear progression. Could you confirm your availability for a 20-minute phone screening? My number is [HR_PHONE]. Alternatively you can email [HR_EMAIL].",0,0,0,0,0,0,none,screening,Telegram,2
794,hr,"Dear [CANDIDATE_NAME], we're pleased to confirm you've moved to the final interview stage for the Legal Executive role at [COMPANY_NAME]. This round is with the Group Legal Counsel. The session is on [DATE] at 11 AM. Please confirm your attendance. The entire process is free of charge.",0,0,0,0,0,0,none,interview,Telegram,2
795,recruiter,"Hi [CANDIDATE_NAME]! Just a quick note - the JD for the Supply Chain Analyst role at [COMPANY_NAME] has been updated with the revised salary band (LKR 100,000-120,000). If this changes your interest level, please let me know and I'll re-initiate your application. No fees at any stage.",0,0,0,0,0,0,none,awareness,Telegram,1
796,hr,"Hello [CANDIDATE_NAME], your reference submitted by [REFERENCE_NAME] has been reviewed and is excellent. We're now in the final approval stage for your offer. Expect a call from [HR_NAME] within 2 working days with the full offer details. Congratulations in advance!",0,0,0,0,0,0,none,offer,Telegram,2
797,recruiter,"Hi [CANDIDATE_NAME], I'm a recruiter at [AGENCY_NAME] working on a Group Accountant role for a diversified conglomerate. The client has a strong track record of internal promotions. Package: LKR 150,000-175,000 plus annual bonus. Three-step process - no assessments, just interviews. Would you be open to a confidential discussion?",0,0,0,0,0,0,none,awareness,Telegram,1
798,hr,Hi [CANDIDATE_NAME]! Welcome to [COMPANY_NAME]. Your employee ID is [EMP_ID] and your reporting manager is [MANAGER_NAME]. Your first day is [DATE] - please arrive at [COMPANY_ADDRESS] by 8:30 AM for your induction. Your laptop will be set up and ready. All costs for induction are covered by the company.,0,0,0,0,0,0,none,onboarding,Telegram,2
799,recruiter,"Dear [CANDIDATE_NAME], we wanted to inform you that the shortlisting for the Marketing Manager role is now complete. Unfortunately, we are unable to move forward with your application at this time. We genuinely appreciate your interest in [COMPANY_NAME] and encourage you to apply for future opportunities on our careers page.",0,0,0,0,0,0,none,screening,Telegram,1
800,hr,"Hi [CANDIDATE_NAME], your contract has been emailed to [CANDIDATE_EMAIL]. Please read it carefully, particularly the confidentiality and intellectual property clauses. If you have questions, [HR_NAME] is available on [HR_PHONE] between 9AM-5PM on working days. Please return the signed copy by [DATE]. No fees required.",0,0,0,0,0,0,none,offer,Telegram,2
801,hr,"Hi [CANDIDATE_NAME], this is [HR_NAME] from [COMPANY_NAME]. Your payroll has been set up and your first salary will be credited to your [BANK_NAME] account on [DATE]. If your bank details have changed, please inform us at [HR_EMAIL] immediately. EPF/ETF contributions start from your first full month.",0,0,0,0,0,0,none,onboarding,WhatsApp,1
802,recruiter,Hello [CANDIDATE_NAME]! I wanted to personally congratulate you on your appointment as [JOB_TITLE] at [COMPANY_NAME]. You stood out as the strongest candidate in a very competitive pool. The team is really excited to have you on board. See you on [DATE]!,0,0,0,0,0,0,none,offer,WhatsApp,1
803,hr,"Dear [CANDIDATE_NAME], just a heads-up - your ID card photo session is scheduled for [DATE] at 10 AM at our HR office. Please wear formal attire. Your employee ID card will be ready for collection within 3 working days after the session. No charges.",0,0,0,0,0,0,none,onboarding,WhatsApp,1
804,recruiter,"Hi [CANDIDATE_NAME], the panel has reviewed all final round candidates. Decisions will be communicated by [DATE] via email to [CANDIDATE_EMAIL]. Please ensure your inbox is active. Thank you again for your time - we know how much effort goes into this process.",0,0,0,0,0,0,none,interview,WhatsApp,1
805,hr,"Hello [CANDIDATE_NAME], your EPF number has been registered as [EPF_NUMBER]. Your ETF registration is pending and will be confirmed within 5 working days. Please keep these details for your records. If you have any questions about your retirement benefits, contact our payroll team at [HR_EMAIL].",0,0,0,0,0,0,none,onboarding,WhatsApp,1
806,recruiter,"Hi [CANDIDATE_NAME], [COMPANY_NAME] HR here. We noticed you haven't yet completed the online pre-joining form. Could you please do so at [LINK] at your earliest convenience? The form takes about 10 minutes. It's needed to set up your HR file before your start date. No payment required.",0,0,0,0,0,0,none,onboarding,WhatsApp,2
807,hr,"Dear [CANDIDATE_NAME], your first week schedule at [COMPANY_NAME] is as follows: Day 1 - HR induction, Day 2 - IT setup and systems training, Day 3 - Team introduction and site tour, Day 4-5 - Shadowing with [MANAGER_NAME]. Please dress in business casual. Meals are provided during induction days.",0,0,0,0,0,0,none,onboarding,WhatsApp,1
808,recruiter,"Hi [CANDIDATE_NAME], just a courtesy note - we've rescheduled your interview with the Head of Finance to [DATE] at 3:30 PM due to a public holiday. The venue and format remain unchanged. Apologies for any inconvenience. Please confirm the new time works for you.",0,0,0,0,0,0,none,interview,WhatsApp,2
809,hr,"Hello [CANDIDATE_NAME], your offer has been approved by the Board. Formal letter sent to [CANDIDATE_EMAIL]. Please accept or decline by [DATE]. If you have any concerns about the terms, I'm happy to arrange a call with [HR_NAME] to discuss. No payment needed from you at any stage.",0,0,0,0,0,0,none,offer,WhatsApp,2
810,recruiter,"Hi [CANDIDATE_NAME], following your interview at [COMPANY_NAME] last Thursday, I'm delighted to say the panel loved your presentation. We're moving to the reference check stage. Could you please share contact details for two professional references? These should ideally be former managers. This is the last step before your offer.",0,0,0,0,0,0,none,offer,WhatsApp,2
811,hr,"Dear [CANDIDATE_NAME], we are pleased to confirm that [COMPANY_NAME] will sponsor your relevant professional qualification as part of our talent development initiative. The sponsorship covers course fees, study leave, and exam fees. The agreement details will be included in your offer letter. No upfront payment is required from you.",0,0,0,0,0,0,none,offer,Email,2
812,recruiter,"Hi [CANDIDATE_NAME], [COMPANY_NAME] is running a walk-in interview drive for graduates. Positions available: HR Trainee, Finance Trainee, IT Trainee. Date: [DATE], Time: 9 AM-1 PM, Venue: [COMPANY_ADDRESS]. Bring NIC, CV, and certificates. No registration required. This is a completely free process.",0,0,0,0,0,0,none,awareness,Email,1
813,hr,"Dear [CANDIDATE_NAME], please note that the panel interview for the Audit Supervisor role has been moved online due to travel constraints of one panellist. We will use Google Meet. A calendar invite has been sent to [CANDIDATE_EMAIL]. The format and duration remain the same. Please test your camera and microphone beforehand.",0,0,0,0,0,0,none,interview,Email,2
814,recruiter,"Hello [CANDIDATE_NAME], I represent [COMPANY_NAME], a leading pharmaceutical company. We are seeking a Regulatory Affairs Manager with experience in SLDA submissions. Your profile suggests strong alignment. The role offers LKR 160,000-190,000 plus benefits. Interested in a confidential conversation? Email [RECRUITER_EMAIL] or reply here.",0,0,0,0,0,0,none,awareness,Email,1
815,hr,"Dear [CANDIDATE_NAME], this is to confirm that your salary advance request for relocation assistance has been approved. LKR [AMOUNT] will be credited to your account on [DATE]. This amount will be recovered in equal instalments over 6 months as per our policy. No external fees or charges are applicable.",0,0,0,0,0,0,none,onboarding,Email,2
816,recruiter,"Hi [CANDIDATE_NAME], I'm [RECRUITER_NAME] from [AGENCY_NAME]. One of our key clients - a leading apparel exporter - has an urgent need for a Production Manager. Your factory management background is a near-perfect match. Competitive package and immediate start possible. Can we talk today or tomorrow? No agency fees charged to candidates.",0,0,0,0,0,0,none,awareness,Email,2
817,hr,"Dear [CANDIDATE_NAME], your internal transfer application to the [DEPARTMENT] division has been approved. Your new reporting manager will be [MANAGER_NAME] effective [DATE]. Please complete the inter-department handover by [DATE]. Your salary and benefits remain unchanged. Welcome to the new team!",0,0,0,0,0,0,none,onboarding,Email,2
818,recruiter,"Hi [CANDIDATE_NAME], [COMPANY_NAME] is pleased to invite applications for our Senior Management Trainee program. Candidates must have a First Class degree and less than 2 years of work experience. The program offers LKR [SALARY] per month plus structured learning. Apply at [COMPANY_WEBSITE]/smt by [DATE]. No application fee.",0,0,0,0,0,0,none,awareness,Email,1
819,hr,"Dear [CANDIDATE_NAME], just a quick note to let you know that [HR_NAME] who handled your recruitment has moved to a new role. Going forward, please contact [NEW_HR_NAME] at [HR_EMAIL] for any queries regarding your onboarding. The process remains unchanged and your start date of [DATE] is confirmed.",0,0,0,0,0,0,none,onboarding,Email,1
820,recruiter,"Hello [CANDIDATE_NAME], I'm [RECRUITER_NAME] at [COMPANY_NAME]. We reviewed your application for the Talent Acquisition Specialist position and are impressed with your track record. We'd like to invite you for a structured interview with our CHRO. Please confirm a suitable date from the following options: [DATE1], [DATE2], or [DATE3]. No fees at any stage.",0,0,0,0,0,0,none,interview,Email,2
821,hr,"Dear [CANDIDATE_NAME], as discussed in the offer call, here is a summary of your compensation package: Basic Salary: LKR [SALARY]; Health Insurance: Full family coverage; Annual Bonus: up to 15% of annual salary; Provident Fund: 12% employer contribution; Mobile allowance: LKR 3,000/month. Formal offer letter attached. No payment required from you.",0,0,0,0,0,0,none,offer,Email,2
822,recruiter,"Hi [CANDIDATE_NAME], [COMPANY_NAME] is expanding into the Northern Province and we're looking for a Branch Manager based in Jaffna. The role comes with a housing allowance and travel budget. Your regional experience is very relevant. If you're open to relocation, I'd love to share more details.",0,0,0,0,0,0,none,awareness,Email,1
823,hr,"Dear [CANDIDATE_NAME], your probation review with [MANAGER_NAME] is scheduled for [DATE] at 10 AM. The review will cover your performance against the objectives set during onboarding. Please prepare a brief self-assessment. This is a routine internal review - no fees or external assessments involved.",0,0,0,0,0,0,none,onboarding,Email,1
824,recruiter,"Hi [CANDIDATE_NAME], [COMPANY_NAME] is partnering with a leading NGO for a Monitoring & Evaluation Officer role. This is a contract position for 12 months with possibility of extension. Your research background and development sector experience are highly relevant. Monthly fee: LKR 95,000. Interested? Let me send you the full TOR.",0,0,0,0,0,0,none,awareness,Email,1
825,hr,"Dear [CANDIDATE_NAME], following your acceptance of the offer, your employee number is [EMP_ID] and your reporting department is [DEPARTMENT]. Your email and system access will be activated on [DATE]. Please contact [IT_SUPPORT_EMAIL] if you face any issues. No fees are charged for system setup or email creation.",0,0,0,0,0,0,none,onboarding,Email,1
826,recruiter,"Hello [CANDIDATE_NAME], I'm [RECRUITER_NAME] from [COMPANY_NAME]. Our current opening for a Senior IT Auditor is well-suited to your CISA certification and Big 4 experience. The role is in Colombo 3 and offers a flexible working arrangement. Our three-step process: HR screen, technical interview, panel - all free of charge. Interested?",0,0,0,0,0,0,none,awareness,LinkedIn,1
827,hr,"Dear [CANDIDATE_NAME], your training schedule for the first month is as follows: Week 1 - Company policies and systems; Week 2 - On-the-job training with your team; Week 3 - Client/stakeholder introductions; Week 4 - Independent task execution with supervisor review. All training materials and resources are provided by [COMPANY_NAME] at no cost.",0,0,0,0,0,0,none,onboarding,Email,1
828,recruiter,"Hi [CANDIDATE_NAME], [COMPANY_NAME] is seeking a Sinhala-speaking Customer Care Executive for our contact centre in Malabe. No prior experience required - we provide full training. Salary: LKR 45,000-55,000. Fixed shifts available. To apply, WhatsApp your CV to [HR_PHONE] or email [HR_EMAIL]. Walk-ins also welcome at [COMPANY_ADDRESS] on weekdays.",0,0,0,0,0,0,none,awareness,Email,1
829,hr,"Dear [CANDIDATE_NAME], thank you for confirming your acceptance of the offer. We are now initiating your background check through our partner agency [AGENCY_NAME]. They will review your academic credentials and employment history. This typically takes 5-7 working days. No action is needed from you unless they contact you directly.",0,0,0,0,0,0,none,offer,Email,1
830,recruiter,"Hi [CANDIDATE_NAME], I hope you're settling in well at [COMPANY_NAME]. As your external recruiter, I'll be doing a 30-day check-in to see how you're finding the role. Is there anything I can help with? Feel free to reach out any time. Wishing you a great start!",0,0,0,0,0,0,none,onboarding,Email,1
831,hr,"Dear [CANDIDATE_NAME], please be reminded that the annual performance review for FY [YEAR] is scheduled for [DATE]. Your self-appraisal form is due at [HR_EMAIL] by [DATE]. The review will be conducted by [MANAGER_NAME]. No external fees apply. Please refer to the HR guidelines on the intranet for the appraisal criteria.",0,0,0,0,0,0,none,onboarding,Email,1
832,recruiter,"Hi [CANDIDATE_NAME], [COMPANY_NAME] is recruiting for a Risk and Compliance Officer at our head office. The role involves regulatory reporting, policy development, and internal audit support. Salary: LKR 130,000-150,000. You can apply via [COMPANY_WEBSITE] or send your CV directly to [HR_EMAIL]. Closing date: [DATE]. No fees at any stage.",0,0,0,0,0,0,none,awareness,Email,1
833,hr,"Dear [CANDIDATE_NAME], your skills assessment results for the Data Entry position have been reviewed. You scored 94% in speed and accuracy, which is above our minimum threshold. We'd like to invite you for a face-to-face interview on [DATE] at [COMPANY_ADDRESS]. Please confirm your attendance. No fees required.",0,0,0,0,0,0,none,screening,Email,2
834,recruiter,"Hi [CANDIDATE_NAME], hope all is well. Just circling back on the conversation we had about the Financial Controller role. The client has confirmed the budget and is ready to proceed. Would you still be open to exploring this? If yes, I can arrange a call with the CFO directly. No fees to candidates.",0,0,0,0,0,0,none,awareness,LinkedIn,1
835,hr,"Dear [CANDIDATE_NAME], we are pleased to confirm that your salary revision request has been reviewed and approved. Effective [DATE], your monthly basic salary will be revised to LKR [SALARY]. The revised salary will reflect in your [MONTH] payslip. Please retain this email for your records.",0,0,0,0,0,0,none,onboarding,Email,1
836,recruiter,"Hi [CANDIDATE_NAME], [COMPANY_NAME] is recruiting for a Marketing Coordinator role. The ideal candidate has 2-3 years in digital marketing, strong copywriting skills, and experience with Google Ads and Meta platforms. Salary: LKR 70,000-90,000. Send your CV to [HR_EMAIL] by [DATE]. No fees charged.",0,0,0,0,0,0,none,awareness,Email,1
837,hr,"Dear [CANDIDATE_NAME], the Employment Agreement for [JOB_TITLE] at [COMPANY_NAME] has been reviewed by our Legal team. One minor amendment was made to the notice period clause (now 2 months instead of 1). Please review the updated document attached and sign. No fees required. Return by [DATE].",0,0,0,0,0,0,none,offer,Email,2
838,recruiter,"Hi [CANDIDATE_NAME], [COMPANY_NAME] has just opened an exciting role - Regional Sales Executive based in Kandy. Covering the Central Province, the role suits someone with B2B sales experience. Package: LKR 90,000 base + commission + car allowance. Apply at [COMPANY_WEBSITE]/careers. Deadline [DATE]. No fees.",0,0,0,0,0,0,none,awareness,Email,1
839,hr,"Dear [CANDIDATE_NAME], thank you for completing the online application for the Engineering Trainee role at [COMPANY_NAME]. Your application has been assigned reference number [APP_REF]. Please use this in all future correspondence. We'll respond within 10 working days. No payment is associated with this process.",0,0,0,0,0,0,none,screening,Email,1
840,recruiter,"Hi [CANDIDATE_NAME], I wanted to let you know that [COMPANY_NAME] has decided to promote internally for the Head of HR role. We will therefore not be proceeding with external candidates including yourself. We genuinely appreciated your time and the quality of your interviews. We'd love to stay in touch for future senior roles.",0,0,0,0,0,0,none,interview,Email,1
841,hr,"Dear [CANDIDATE_NAME], your transfer to our Kandy branch has been confirmed effective [DATE]. Your new supervisor is [MANAGER_NAME] and your office address is [BRANCH_ADDRESS]. A relocation allowance of LKR [AMOUNT] will be credited to your account this month. Please complete the departmental handover by [DATE].",0,0,0,0,0,0,none,onboarding,Email,2
842,recruiter,"Hi [CANDIDATE_NAME], [COMPANY_NAME] is opening a new tech hub in Colombo 8 and we're building the founding team. We're looking for a Backend Engineer with Python and Django skills. Competitive salary, remote flexibility, and equity options. The hiring process: 1 technical screen + 1 architecture interview. No fees. Want to know more?",0,0,0,0,0,0,none,awareness,LinkedIn,1
843,hr,"Dear [CANDIDATE_NAME], your appointment letter as Senior Executive - IT at [COMPANY_NAME] is attached. Please note: your start date is [DATE], your probation period is 6 months, and your annual leave entitlement is 14 days per year. All benefits commence on your start date. Sign and return by [DATE]. No fees required.",0,0,0,0,0,0,none,offer,Email,2
844,recruiter,"Hi [CANDIDATE_NAME], following our call this morning, I've confirmed with the client that the role has a 3-month probation period and the notice period is 2 months on either side. The client is ready to move quickly and wants to have someone start by [DATE]. If this timeline works, I'll arrange the final meeting this week.",0,0,0,0,0,0,none,offer,WhatsApp,2
845,hr,"Dear [CANDIDATE_NAME], this is to inform you that [COMPANY_NAME] is organising a training session for all new joiners on [DATE] at [TRAINING_VENUE] from 9 AM to 4 PM. Topics covered: Company policies, HRIS system walkthrough, Code of Conduct, and Health & Safety. Attendance is mandatory for all employees joining in [MONTH]. All costs covered by the company.",0,0,0,0,0,0,none,onboarding,Email,2
846,recruiter,"Hi [CANDIDATE_NAME], [RECRUITER_NAME] here from [AGENCY_NAME]. Our client in the insurance sector needs a Senior Actuary. This is a rare and senior opening. The package exceeds market benchmarks. I understand this is a big decision and I'm happy to take it at whatever pace suits you. No fees charged to candidates.",0,0,0,0,0,0,none,awareness,LinkedIn,1
847,hr,"Dear [CANDIDATE_NAME], we have successfully registered you in our payroll system. Your employee number is [EMP_ID] and your payroll ID is [PAYROLL_ID]. Your first salary will be pro-rated for the days worked in [MONTH] and credited to your [BANK_NAME] account by [DATE]. Please contact [HR_EMAIL] if your bank details change.",0,0,0,0,0,0,none,onboarding,Email,1
848,recruiter,"Hi [CANDIDATE_NAME], just confirming receipt of your signed contract for the [JOB_TITLE] role at [COMPANY_NAME]. Your HR file is now complete. You'll receive a welcome email from [WORK_EMAIL] on your first day. Looking forward to having you on the team! See you on [DATE].",0,0,0,0,0,0,none,onboarding,WhatsApp,1
849,hr,"Dear [CANDIDATE_NAME], your application for the internal promotion to Senior Analyst has been approved by the promotion board. Your new designation and revised salary of LKR [SALARY] will be effective from [DATE]. Please collect your updated appointment letter from HR. Congratulations on this well-deserved recognition!",0,0,0,0,0,0,none,onboarding,Email,2
850,recruiter,"Hi [CANDIDATE_NAME], I'm wrapping up the recruitment for the HR Generalist role. The client has asked me to confirm: are you still available to start on [DATE]? They've completed final approvals and are very keen to have you on board. Let me know and I'll initiate the formal offer immediately. No fees involved at any stage.",0,0,0,0,0,0,none,offer,WhatsApp,2
851,recruiter,"Hi [CANDIDATE_NAME], I came across your profile on LinkedIn and your experience in digital marketing looks relevant for a role we're currently hiring for at [COMPANY_NAME]. It's a Digital Marketing Executive position with a salary range of LKR 85,000'100,000. Let me know if you'd be interested in learning more. Thanks",0,0,0,0,0,0,none,awareness,LinkedIn,1
852,hr,"Dear [CANDIDATE_NAME], kindly note that ur salary for the month of [MONTH] will be credited to ur [BANK_NAME] account by [DATE]. the amount is LKR [SALARY] after EPF/ETF deductions. if u notice any discrepancy pls contact payroll at [HR_EMAIL] before end of [DATE]. regards, [HR_OFFICER_NAME]",0,0,0,0,0,0,none,onboarding,Email,1
853,recruiter,"Hello, is this [CANDIDATE_NAME]? This is [RECRUITER_NAME] from [COMPANY_NAME]. We came across your CV on topjobs.lk for the Accounts Executive role and would like to invite you for an interview this Thursday at 10 AM at our Nugegoda office. Please bring your NIC and CV. There's no payment required from your side for this process. Let me know if you're available.",0,0,0,0,0,0,none,interview,WhatsApp,2
854,hr,"Hi [CANDIDATE_NAME], just following up on our offer discussion. Your monthly gross salary will be SGD [SALARY], including base, transport, and medical. CPF deductions will apply as per regulations. Could you share your bank details with us so we can set up payroll before your start date on [DATE]?",0,0,0,0,0,0,none,offer,Email,2
855,recruiter,"Hi [CANDIDATE_NAME], hope you're doing well. Quick update ' the client has shortlisted you for the final round of interviews for the Supply Chain Manager role. This round will be with the COO and will take place at their Biyagama office. Would you be available next week? I can send across a calendar invite once you confirm.",0,0,0,0,0,0,none,interview,WhatsApp,2
856,hr,"Ayubowan [CANDIDATE_NAME], This is the HR department from [COMPANY_NAME]. We're happy to inform you that your application for the Customer Care Agent (Sinhala medium) position has been received. We are currently reviewing applications and will update you within 5 working days. If you have any questions, please contact us at [HR_PHONE]. Sthuithiyi.",0,0,0,0,0,0,none,screening,SMS,1
857,recruiter,"Hi [CANDIDATE_NAME], I'm [RECRUITER_NAME] from [AGENCY_NAME]. We place candidates across the GCC region and your oil & gas experience looks like a strong fit for a role with one of our Abu Dhabi clients. The position is for a Process Engineer, with a package of AED [SALARY] plus housing and flights. The employer will be handling visa and relocation arrangements. Let me know if you'd be interested in exploring this further.",0,0,0,0,0,0,none,awareness,LinkedIn,2
858,hr,"Dear [CANDIDATE_NAME], Please note that your annual increment of 12% has been approved by management, effective [DATE]. Your new monthly basic salary will be LKR [SALARY]. This will be reflected in your [MONTH] payslip. Please retain this letter as official confirmation. No action is required from your side.",0,0,0,0,0,0,none,onboarding,Email,1
859,recruiter,"Hey [CANDIDATE_NAME], this is [RECRUITER_NAME] from [COMPANY_NAME]. We're having walk-in interviews tomorrow for Data Entry Operators at our Dehiwala branch, from 9 AM to 1 PM. Just bring your NIC and certificates. The salary is LKR 45,000 + OT. There's no registration fee for attending. Hope to see you there!",0,0,0,0,0,0,none,awareness,WhatsApp,1
860,hr,"Following your successful completion of the 3-month probation period at [COMPANY_NAME], we're pleased to confirm your permanent appointment as [JOB_TITLE]. Your performance review score was 4.2/5, and your revised salary will be LKR [SALARY], effective [DATE]. Well done, and we look forward to your continued contribution. ' [HR_OFFICER_NAME]",0,0,0,0,0,0,none,onboarding,WhatsApp,2
861,recruiter,"Dear [CANDIDATE_NAME], [COMPANY_NAME] Malaysia is recruiting a Finance Executive for our KL office. package is MYR [SALARY] per month plus medical and annual bonus. candidate must have ACCA or equivalent. work permit process handled fully by us at no cost to candidate. pls send ur CV to [HR_EMAIL] if interested.",0,0,0,0,0,0,none,awareness,Email,1
862,hr,"Hi [CANDIDATE_NAME], as per our last discussion we r now ready to move ahead with ur appointment for [JOB_TITLE] role. please provide the following for payroll and HR file: bank account details, NIC copy front and back, last salary slip from [CANDIDATE_PREV_COMPANY], and two passport photos. email to [HR_EMAIL]. no fees at any stage.",0,0,0,0,0,0,none,onboarding,Email,2
863,recruiter,"Hello [CANDIDATE_NAME], this is [RECRUITER_NAME] from [COMPANY_NAME]. I saw your application on jobs.lk for the Warehouse Supervisor role. We'd like to invite you for a group interview at our Katunayake facility on [DATE] at 9:30 AM. Please bring your NIC, CV, and all certificates. Let me know if you can attend.",0,0,0,0,0,0,none,interview,SMS,2
864,hr,"Dear [CANDIDATE_NAME], We just want to make sure that we got your signed contract for the [JOB_TITLE] job. Your employee ID is [EMP_ID], and your first day of work is [DATE]. Please be at the reception desk at [COMPANY_ADDRESS] by 8:45 AM. The induction session will last from 9 AM to 5 PM, and lunch will be served. We can't wait to have you join us.",0,0,0,0,0,0,none,onboarding,Email,2
865,recruiter,"Hi [CANDIDATE_NAME]! [RECRUITER_NAME] here from [AGENCY_NAME]. We're currently placing candidates for a large BPO setup in Colombo 10, and they're looking for English-speaking Customer Support Agents. The salary range is LKR 60,000'70,000 plus shift allowances, and training will be provided. If you're interested, feel free to send me your CV or give me a call on [HR_PHONE].",0,0,0,0,0,0,none,awareness,WhatsApp,1
866,hr,"Good morning [CANDIDATE_NAME], This is a reminder that your technical assessment for the Software Engineer role at [COMPANY_NAME] is scheduled for [DATE] at 2 PM via HackerRank. You should have received the link at [CANDIDATE_EMAIL]. The test duration is 90 minutes, so please ensure you have a stable internet connection. All the best!",0,0,0,0,0,0,none,screening,Email,2
867,recruiter,"Hi [CANDIDATE_NAME], quick update ' the [COMPANY_NAME] hiring team has reviewed your profile for the Brand Manager role and would like to schedule a final interview with the CMO. The role offers LKR 220,000'250,000 plus a car allowance, and it's a really exciting opportunity. Let me know your availability and I can go ahead and confirm a time.",0,0,0,0,0,0,none,interview,WhatsApp,2
868,hr,"Dear [CANDIDATE_NAME], Your EPF member number is [EPF_NO] and your ETF member number is [ETF_NO]. Contributions will be deducted from your salary on a monthly basis in accordance with Sri Lanka Labour Law. If you were previously employed, please bring your EPF passbook to HR so we can complete the transfer formalities.",0,0,0,0,0,0,none,onboarding,Email,1
869,recruiter,"Hi [CANDIDATE_NAME], I'm reaching out regarding a Quantity Surveyor opening in Doha, Qatar. our client is a Tier 1 construction firm working on major infrastructure projects. package: QAR [SALARY] + accommodation + annual flights. all visa and mobilisation costs borne by employer. zero fees to u. send CV to [HR_EMAIL] if keen.",0,0,0,0,0,0,none,awareness,LinkedIn,2
870,hr,"Vannakam [CANDIDATE_NAME], this is the HR team from [COMPANY_NAME]. We have received your CV for the Tamil-medium Customer Service role at our Jaffna branch. We will contact you within 7 days regarding the interview. Please keep your phone available. The salary range for this role is LKR 40,000'50,000. Thank you.",0,0,0,0,0,0,none,screening,SMS,1
871,recruiter,"Dear [CANDIDATE_NAME], Please note that your reimbursement claim for LKR [AMOUNT] (travel expenses for the client visit on [DATE]) has been approved. The amount will be credited to your bank account along with your [MONTH] salary. Please retain the original receipts for audit purposes. Regards, [HR_OFFICER_NAME]",0,0,0,0,0,0,none,interview,WhatsApp,1
872,hr,"Hi [CANDIDATE_NAME], Just a quick update ' your medical insurance enrollment has been completed under [COMPANY_NAME]'s employee benefits plan. Your coverage will be active from [DATE], and the policy details will be shared with you via email shortly. If you need to add any dependents, please let us know before [DATE]. Feel free to reach out if you have any questions.",0,0,0,0,0,0,none,onboarding,Email,1
873,recruiter,"Hi [CANDIDATE_NAME], I came across your profile and your DevOps experience with Docker and Kubernetes looks like a strong match for what our client is looking for. They're a fintech startup based in Colombo 7, currently building a new core banking platform. The role offers a salary range of LKR 250,000'300,000 plus equity, with the option to work fully remote after probation. Let me know if you'd like more details.",0,0,0,0,0,0,none,awareness,LinkedIn,2
874,hr,"Hi [CANDIDATE_NAME], We noticed that your medical claim for LKR [AMOUNT], submitted on [DATE], has been partially approved. An amount of LKR [AMOUNT] has been approved, while the remaining LKR [AMOUNT] requires a specialist referral letter. Please submit the referral to [HR_EMAIL] within 14 days so the balance can be processed. No action is needed for the approved portion.",0,0,0,0,0,0,none,onboarding,Email,1
875,recruiter,"Dear [CANDIDATE_NAME], Thank you for attending the interview at [COMPANY_NAME] yesterday. We appreciate the time you took to meet with us. On this occasion, the panel has selected a candidate with more direct experience in heavy civil construction. We would, however, like to stay in touch for future opportunities that may be a better fit. We will retain your CV in our database for consideration in upcoming roles.",0,0,0,0,0,0,none,interview,Email,1
876,hr,"As part of a recent policy update at [COMPANY_NAME], all employees are required to review and update their bank details in the HRIS portal by [DATE]. This is to ensure that salary payments continue without any interruption. Please log in to [COMPANY_PORTAL] using your employee ID and verify or update your account information accordingly.",0,0,0,0,0,0,none,onboarding,Email,2
877,recruiter,"Hello, is this [CANDIDATE_NAME]? This is [RECRUITER_NAME] from [COMPANY_NAME]. You applied for our Electrician vacancy in Riyadh. The package is SAR [SALARY] per month, along with free accommodation, food allowance, and annual leave with a ticket. The company will handle visa and medical arrangements. Let me know if you're interested ' I can call you back to discuss further.",0,0,0,0,0,0,none,awareness,WhatsApp,2
878,hr,"Dear [CANDIDATE_NAME], ur annual leave balance as at [DATE] is 8 days. kindly note dat leave balances must be utilized before [DATE] per company policy. leave requests should be submitted via the HR portal with manager approval. unused leave after this date may be forfeited as per ur contract. no payment involved.",0,0,0,0,0,0,none,onboarding,Email,1
