company_name,website_url,label,website_alive,valid_website,has_about,has_contact,subdomain_count,domain_length,content_length,scam_score,has_https,domain_age_days,has_privacy_policy,has_terms,has_payment_risk,has_urgency_language,content_score,is_registered,review_score,review_count,has_glassdoor,has_indeed,has_trustpilot,has_negative_reviews,has_positive_reviews,email_type_encoded,has_suspicious_tld,is_http_only,trust_score,suspicion_score
SINGER (SRI LANKA) PLC,https://www.singerfinance.com,1,1,1,1,1,2,21,11987,0,1,60.0,0,0,1,0,0.0,1,0.5,0,0,0,0,0,0,2,0,0,5,1
indite technologies,https://inditeweb.com,1,1,1,1,1,1,13,13516,0,1,60.0,1,0,0,0,0.0,1,0.17,10,0,0,0,1,0,2,0,0,6,1
Profit Click Jobs Daily,http://www.profit-click-jobs-dail.online,0,1,1,1,1,1,33,2382,3,1,93.0,0,0,1,0,7.93,1,0.0,0,0,0,0,0,0,2,1,0,2,3
JANASHAKTHI INSURANCE PLC,https://www.janashakthi.com,1,0,1,0,0,2,19,0,0,1,60.0,0,0,0,0,0.0,1,0.23,5,0,0,0,1,0,1,0,0,2,1
Hemas Holdings PLC,https://www.hemas.com,1,1,1,1,1,2,13,5602,0,1,60.0,0,0,0,0,14.49,1,0.21,5,0,0,0,1,0,2,0,0,5,1
Earn Referral Daily,http://www.earn-referral-daily.xyz,0,1,1,0,1,2,27,1388,2,0,76.0,0,0,1,1,30.2,1,0.0,0,0,0,0,0,0,2,1,1,3,4
fresher,https://www.fresheroffcampus.com,1,1,1,1,1,2,24,4818,0,1,60.0,1,1,0,0,13.91,1,0.6,6,0,0,0,1,1,1,0,0,9,1
High Return Enterprise Lanka 580,https://www.high-return-enterprise.online,0,1,1,0,0,2,33,1921,2,1,79.0,1,0,0,0,27.51,1,0.0,0,0,0,0,0,0,1,1,0,3,5
Smart Agency Solutions,http://www.smart-agency-solutions.org,0,1,1,1,1,1,30,3328,2,1,148.0,0,0,1,0,20.93,0,0.0,0,0,0,0,0,0,1,1,0,4,1
kelly services,https://www.kellyservices.com,1,1,1,1,1,2,21,7103,0,1,60.0,0,0,0,0,0.0,1,0.56,5,0,0,0,1,0,1,0,0,6,1
Trading WhatsApp Jobs,http://www.trading-whatsapp-jobs.org,0,1,1,0,1,2,29,3681,2,1,126.0,1,1,1,1,30.54,0,0.0,0,0,0,0,0,0,1,1,0,1,4
fedex express,https://www.fedex.com,1,1,1,0,0,2,13,401,0,1,60.0,0,0,0,0,72.88,1,0.5,10,0,0,0,0,0,1,0,0,3,0
ACL CABLES PLC,https://www.acl.lk,1,1,1,0,1,2,10,28226,0,1,60.0,0,1,0,0,21.87,1,0.5,15,0,0,0,0,0,2,0,0,5,0
GREENTECH ENERGY PLC,https://gtech.lk,1,0,1,1,1,1,8,6114,0,1,60.0,0,0,0,0,5.99,1,0.55,10,0,0,0,1,1,2,0,0,7,1
randstad,https://www.randstad.es,1,1,1,0,0,2,15,0,0,1,60.0,0,0,0,0,0.0,1,0.55,5,0,0,0,1,1,1,0,0,4,1
Online Reward Part Time,https://www.online-reward-part-tim.io,0,1,1,0,1,2,29,2191,1,0,91.0,0,0,0,1,29.89,0,0.0,0,0,0,0,0,0,1,1,1,0,4
Digital Health Network,http://www.digital-health-network.site,0,1,1,0,1,1,31,3724,2,0,69.0,0,0,0,0,13.87,0,0.32,1,0,0,0,1,0,1,1,1,2,2
Lanka Copy Paste Online Earn,https://www.lanka-copy-paste-onlin.net,0,1,1,0,1,2,30,3230,4,0,52.0,1,0,0,1,8.66,1,0.0,0,0,0,1,0,0,1,0,1,2,2
Part Time Like Share Guaranteed,http://www.part-time-like-share-g.online,0,1,1,0,1,3,33,3939,2,1,55.0,1,0,1,0,27.37,0,0.0,0,0,0,0,0,0,1,1,0,3,3
Zero Risk Ventures Earn,https://www.zero-risk-ventures-ear.net,0,1,1,0,1,3,30,1720,2,0,92.0,1,1,1,1,29.36,1,0.31,1,0,0,0,1,0,2,1,1,2,2
wipro technologies,https://www.wipro.com,1,1,1,1,1,2,13,12801,0,1,60.0,0,0,0,0,0.0,1,0.5,10,0,0,0,0,0,1,0,0,5,0
fluor corporation,https://www.fluor.com,1,1,1,1,1,2,13,7037,0,1,60.0,1,0,0,0,0.0,1,0.5,0,0,0,0,0,0,1,0,0,6,0
abbott,https://www.abbott.com,1,1,1,1,1,2,14,5307,0,1,60.0,1,1,0,0,27.21,1,0.55,5,0,0,0,0,0,1,0,0,8,0
Digital Agent Wanted Lanka,http://www.digital-agent-wanted-l.site,0,1,1,1,1,2,31,3769,4,1,177.0,0,0,1,1,25.14,1,0.0,0,0,0,0,0,0,1,0,0,4,3
Brown & Company PLC,https://www.brownsgroup.com,1,1,1,1,1,2,19,8958,0,1,60.0,0,1,0,0,0.0,1,0.5,5,0,0,0,0,0,2,0,0,6,0
deutsche bank,https://www.db.com,1,0,1,0,1,2,10,26271,0,1,60.0,0,0,0,0,9.89,1,0.23,20,1,1,1,1,0,1,0,0,6,1
verizon,https://secure.verizon.com,1,1,1,1,1,2,18,12688,0,1,60.0,1,1,0,0,0.0,1,0.5,0,0,0,0,0,0,1,0,0,7,0
Affiliate 50000 Per Month,https://www.affiliate-50000-per-mo.io,0,1,1,0,0,3,29,943,4,1,146.0,1,0,1,1,6.13,1,0.0,0,0,0,0,0,0,1,1,0,2,5
Virtusa Sri Lanka,https://www.virtusa.com,1,0,1,0,0,2,15,222,0,1,60.0,0,0,0,0,19.05,1,0.21,15,1,1,1,1,0,1,0,0,5,1
amgen,https://www.amgen.com,1,1,1,1,1,2,13,19351,0,1,60.0,1,1,0,0,0.0,1,0.51,15,0,0,0,1,1,1,0,0,10,1
Bright Referral Online,http://www.bright-referral-online.site,0,1,1,1,1,2,31,1165,2,0,116.0,0,0,1,1,23.96,0,0.12,1,0,0,0,0,0,1,1,1,2,4
ACME PRINTING & PACKAGING PLC,,1,0,0,0,0,3,27,49,0,0,60.0,0,0,0,0,0.0,0,0.5,0,0,0,0,0,0,1,0,1,0,1
EASTERN MERCHANTS PLC,,1,0,0,1,1,2,17,18686,0,0,60.0,0,0,0,0,0.0,0,0.5,0,0,0,0,0,0,1,0,1,2,1
ge,https://www.ipaddress.com,1,1,1,1,1,2,17,10471,0,1,60.0,1,1,0,0,44.08,1,0.5,5,0,0,0,0,0,2,0,0,7,0
Typing Social Media Earn,https://www.typing-social-media-ea.xyz,0,1,1,0,1,3,30,2457,5,1,179.0,1,1,1,1,26.78,0,0.0,0,0,0,0,0,0,1,0,0,3,3
boston scientific,https://www.bostonscientific.com,1,1,1,1,1,2,24,13692,0,1,60.0,1,1,0,0,0.0,1,0.5,0,0,0,0,0,0,1,0,0,7,0
dupont,https://www.dupont.com,1,1,1,1,0,2,14,7006,0,1,60.0,0,1,0,0,4.51,1,0.5,0,0,0,0,0,0,1,0,0,5,0
adecco,https://www.adecco-jobs.com,1,1,1,0,0,2,19,387,0,1,60.0,0,0,0,0,0.0,1,0.5,5,0,0,0,0,0,1,0,0,3,0
td,https://docs.heroestd.io,1,1,1,0,0,2,16,1558,0,1,60.0,0,0,0,0,0.0,0,0.19,10,0,0,0,1,0,1,1,0,2,2
Profit Pvt Ltd Online 338,https://www.profit-pvt-ltd-online.club,0,1,1,0,1,3,30,1718,5,0,150.0,0,0,0,1,5.6,0,0.0,0,0,0,0,0,0,1,1,1,4,3
Recharge Crypto Solutions,http://www.recharge-crypto-soluti.org,0,1,1,1,1,3,30,2740,5,1,38.0,0,0,0,0,19.41,1,0.0,0,0,0,0,0,0,1,1,0,3,3
faa,https://www.usa.gov,1,1,1,1,0,2,11,6236,0,1,60.0,0,0,0,0,36.37,1,0.5,5,0,0,0,0,0,1,0,0,4,0
Typing Doubling Scheme,http://www.typing-doubling-scheme.org,0,1,1,1,1,1,30,1232,2,0,153.0,1,1,1,1,30.89,0,0.0,0,0,0,0,0,0,1,1,1,4,2
amazon web services,,1,0,0,1,1,2,14,7772,0,0,60.0,0,0,0,0,0.0,0,0.21,5,0,0,0,1,0,1,0,1,2,2
ROYAL CERAMICS LANKA PLC,https://www.tangerinehotels.com,1,1,1,1,1,2,23,4037,0,1,60.0,1,0,0,0,34.31,1,0.5,10,1,1,1,0,0,1,0,0,9,0
state street,https://www.statestreet.com,1,1,1,1,1,2,19,7359,0,1,60.0,0,0,0,0,15.68,1,0.5,0,0,0,0,0,0,1,0,0,5,0
ncr corporation,https://www.ncr.com,1,1,1,0,0,2,11,857,0,1,60.0,0,0,0,0,36.04,1,0.19,5,0,0,0,1,0,1,0,0,3,1
sun life financial,https://www.sunlife.com,1,1,1,1,1,2,15,12625,0,1,60.0,0,0,0,0,0.0,1,0.21,5,0,0,0,1,0,1,0,0,5,1
tesco plc,https://www.tescoplc.com,1,1,1,0,0,2,16,225,0,1,60.0,0,0,0,0,38.96,1,0.5,10,0,0,0,0,0,1,0,0,3,0
CEYLON INVESTMENT PLC,,1,0,0,1,1,2,17,21245,0,0,60.0,0,0,0,0,0.0,0,0.5,10,0,0,0,0,0,1,0,1,2,1
Miracle Import Earn Fast,http://www.miracle-import-earn-fa.club,0,1,1,1,1,2,31,2899,2,0,60.0,0,1,1,1,23.81,1,0.23,2,0,0,0,1,0,2,1,1,2,3
sena,https://www.sena.com,1,0,1,1,1,2,12,9095,0,1,60.0,1,1,0,0,19.63,1,0.13,10,0,0,0,1,0,1,0,0,6,1
PGP GLASS CEYLON PLC,https://pmf.lk,1,1,1,0,1,1,6,5179,0,1,60.0,1,0,0,0,8.93,1,0.5,0,0,0,0,0,0,1,0,0,5,0
pearson,https://www.pearsonassessments.com,1,1,1,1,1,2,26,8559,0,1,60.0,0,1,0,0,13.01,1,0.36,10,0,0,0,1,0,1,0,0,7,1
Dollar Business Jobs Lanka 193,http://www.dollar-business-jobs-l.xyz,0,1,1,1,0,1,30,863,1,0,162.0,0,0,0,1,27.34,1,0.22,2,0,0,0,1,0,2,1,1,2,2
school,https://www.tampinessec.moe.edu.sg,1,1,1,0,1,4,26,5895,0,1,60.0,0,1,0,0,17.63,1,0.0,15,0,0,0,1,0,1,0,0,5,1
Instant Typing Payment Lanka,https://www.instant-typing-payment.xyz,0,1,1,1,1,2,30,2839,2,0,139.0,1,0,1,1,32.79,1,0.0,0,0,0,0,0,0,1,1,1,3,3
Supreme Survey Group,https://www.supreme-survey-group.biz,0,1,1,1,1,3,28,3660,4,0,51.0,1,1,1,1,27.78,0,0.0,0,0,0,0,0,0,1,0,1,2,4
daimler ag,https://www.daimlertruck.com,1,1,1,1,1,2,20,15534,0,1,60.0,0,0,0,0,0.0,1,0.5,0,0,0,0,0,0,2,0,0,5,0
Quick Delivery Earnings,http://www.quick-delivery-earning.net,0,1,1,0,0,2,30,1712,3,1,25.0,0,0,1,0,14.21,0,0.31,2,0,0,0,1,0,1,1,0,2,3
Online Click Jobs Daily,https://www.online-click-jobs-dail.xyz,0,1,1,1,1,1,30,3599,2,1,72.0,1,1,0,1,28.18,1,0.28,2,0,0,0,1,1,1,1,0,1,4
Education No Experience Needed,http://www.education-no-experienc.net,0,1,1,0,0,1,30,974,2,1,154.0,1,1,1,0,26.38,1,0.0,0,0,0,0,0,0,2,1,0,1,2
Profit Success Group 859,https://www.profit-success-group-8.club,0,1,1,0,0,1,31,2948,1,1,117.0,1,0,1,1,33.16,0,0.0,0,0,0,0,0,0,2,1,0,3,4
Enterprise Easy Money,https://www.enterprise-easy-money.xyz,0,1,1,1,0,2,29,3439,5,0,119.0,1,1,1,1,19.98,0,0.19,1,0,0,0,0,0,1,1,1,2,4
stmicroelectronics,https://www.datasheets.com,1,0,1,0,0,2,18,58,0,1,60.0,0,0,0,0,44.15,1,0.5,5,1,0,0,0,0,1,0,0,3,0
UDAPUSSELLAWA  PLANTATIONS PLC,https://unionassurance.com,1,0,1,0,0,1,18,58,0,1,60.0,0,0,0,0,44.15,1,0.0,15,0,0,0,1,1,1,0,0,3,1
Affiliate Income Network,https://www.affiliate-income-netwo.club,0,1,1,1,0,3,31,3908,4,1,113.0,0,1,1,1,8.45,0,0.0,0,0,0,1,0,0,1,1,0,2,3
pwc,https://www.pwc.com,1,1,1,1,1,2,11,18478,0,1,60.0,0,1,0,0,0.0,1,0.23,5,0,1,1,1,0,1,0,0,8,1
ACCESS ENGINEERING PLC,,1,0,0,1,1,3,15,9872,0,0,60.0,0,0,0,0,0.0,0,0.21,20,1,0,0,1,0,1,0,1,3,2
AGALAWATTE  PLANTATIONS  PLC,https://agalawatte.com,1,1,1,0,1,1,14,1996,0,1,60.0,0,0,0,0,7.77,1,0.05,10,0,0,0,1,1,1,0,0,5,1
Asiri Hospital Holdings PLC,https://www.asirihealth.com,1,1,1,1,1,2,19,30719,0,1,60.0,1,0,0,0,0.0,1,0.5,5,0,0,0,0,0,2,0,0,6,0
uber,http://www.uber.com,1,0,1,0,0,2,12,14,0,0,60.0,0,0,0,0,0.0,1,0.6,5,0,0,0,1,1,1,0,1,4,2
IT Survey Jobs Online,https://www.it-survey-jobs-online.xyz,0,1,1,1,1,3,29,917,4,0,125.0,0,0,1,1,9.54,0,0.0,0,0,0,0,0,1,2,1,1,1,4
Lucky Retail Global,https://www.lucky-retail-global.com,0,1,1,0,1,3,27,1096,4,0,42.0,0,1,1,0,10.35,1,0.0,0,0,0,1,0,0,2,1,1,2,3
R I L PROPERTY PLC,https://www.srilankabusiness.com,1,1,1,1,1,2,24,17944,0,1,60.0,1,0,0,0,6.94,1,0.5,15,0,0,0,0,0,2,0,0,6,0
"bright futures, a college and career management company",,1,0,0,0,0,2,14,52,0,0,60.0,0,0,0,0,0.0,0,0.19,5,0,0,0,1,0,1,0,1,0,2
ASIRI HOSPITAL HOLDINGS PLC,https://asirihealth.com,1,1,1,1,1,1,15,30719,0,1,60.0,1,0,0,0,0.0,1,0.5,5,0,0,0,0,0,2,0,0,6,0
Diamond Health Group 676,https://www.diamond-health-group-6.club,0,1,1,0,0,2,31,3181,2,0,146.0,1,1,1,1,9.29,0,0.0,0,0,0,0,0,0,1,1,1,0,5
le groupe la poste,https://www.lapostegroupe.com,1,1,1,0,1,2,21,964,0,1,60.0,0,0,0,0,0.0,1,0.5,0,0,0,0,0,0,1,0,0,4,0
novo nordisk,https://www.novonordisk.com,1,1,1,0,1,2,19,4584,0,1,60.0,0,0,0,0,0.0,1,0.19,5,0,0,0,1,0,1,0,0,4,1
Affiliate Earning Lanka 115,https://www.affiliate-earning-lank.com,0,1,1,0,0,2,30,2363,3,0,153.0,0,0,1,1,31.3,0,0.0,0,0,0,0,0,0,1,1,1,2,1
samsung,https://www.samsung.com,1,1,1,1,1,2,15,18832,0,1,60.0,1,0,0,0,5.96,1,0.23,15,0,0,0,1,0,1,0,0,6,1
british american tobacco,https://www.bat.com,1,1,1,0,1,2,11,13946,0,1,60.0,0,0,0,0,0.0,1,0.05,10,0,0,0,1,1,1,0,0,5,1
TALAWAKELLE TEA ESTATES PLC,https://www.tangerinehotels.com,1,1,1,1,1,2,23,4037,0,1,60.0,1,0,0,0,34.31,1,0.23,10,0,0,0,1,0,1,0,0,6,1
ASIA SIYAKA COMMODITIES LIMITED,https://asiasiyaka.lk,1,1,1,1,1,1,13,11834,0,1,60.0,0,0,0,0,28.29,1,0.5,0,0,0,0,0,0,2,0,0,5,0
Toptal,https://www.toptal.com,1,1,1,1,1,2,14,20621,0,1,60.0,1,0,0,0,0.0,1,0.5,5,0,0,0,0,0,2,0,0,6,0
C. W. MACKIE PLC,https://www.cwmackie.com,1,1,1,1,1,2,16,6074,0,1,60.0,1,0,0,0,23.88,1,0.5,5,0,0,0,0,0,2,0,0,6,0
FIRST CAPITAL HOLDINGS PLC,https://www.srilankaimmigration.org,1,1,1,1,1,2,27,13682,0,1,60.0,1,1,0,0,23.26,1,0.5,5,0,0,0,0,0,2,0,0,7,0
Smart Bonus Solutions,http://www.smart-bonus-solutions.club,0,1,1,0,0,2,30,1358,5,1,140.0,0,0,1,0,14.19,0,0.0,0,0,0,0,0,0,2,1,0,0,4
CARGILLS BANK PLC,,1,0,0,0,0,1,11,4049,0,0,60.0,0,0,0,0,0.0,0,1.0,20,0,0,0,1,1,1,0,1,3,2
Marketing Easy Money,https://www.marketing-easy-money.org,0,1,1,1,1,2,28,3834,2,0,174.0,1,0,1,1,8.76,0,0.25,1,0,1,0,1,0,2,1,1,2,2
PRIME LANDS RESIDENCIES PLC,https://printcare.lk,1,1,1,0,1,1,12,7431,0,1,60.0,1,1,0,0,0.0,1,0.5,5,0,0,0,0,0,1,0,0,6,0
HAYLEYS PLC,https://www.hayleys.com,1,1,1,1,1,2,15,25190,0,1,60.0,0,0,0,0,0.0,1,0.28,15,0,0,0,1,0,2,0,0,6,1
cushman & wakefield,https://www.cushwakeliving.com,1,1,1,1,0,2,22,1998,0,1,60.0,1,0,0,0,0.31,1,0.5,5,0,0,0,0,0,2,0,0,5,0
john deere,https://www.deere.com,1,1,1,1,1,2,13,13969,0,1,60.0,0,1,0,0,0.0,1,0.5,15,0,0,0,0,0,1,0,0,6,0
CHRISSWORLD PLC,https://chrissworld.com,1,1,1,1,1,1,15,5227,0,1,60.0,0,0,0,0,18.23,1,0.5,5,0,0,0,0,0,2,0,0,5,0
Instant Marketing Payment Lanka,https://www.instant-marketing-paym.com,0,1,1,0,1,2,30,1093,5,0,105.0,0,0,1,1,11.5,1,0.25,2,0,0,0,1,0,1,1,1,2,2
bombardier,https://bombardier.com,1,1,1,0,0,1,14,81,0,1,60.0,0,1,0,0,18.79,1,0.23,5,0,0,0,1,0,1,0,0,4,1
C T HOLDINGS PLC,,1,0,0,0,1,2,10,10519,0,0,60.0,0,0,0,0,0.0,0,0.5,0,0,0,0,0,0,1,0,1,1,1
Bonus Crypto Solutions,https://www.bonus-crypto-solutions.info,0,1,1,0,0,3,31,2083,1,0,58.0,0,1,1,1,10.84,0,0.29,2,0,0,0,1,0,1,1,1,2,3
united states department of defense,https://www.usa.gov,1,1,1,1,0,2,11,6236,0,1,60.0,0,0,0,0,36.37,1,0.5,0,0,0,0,0,0,1,0,0,4,0
fresenius medical care,https://www.freseniusmedicalcare.com,1,1,1,1,1,2,28,15079,0,1,60.0,1,0,0,0,0.0,1,0.21,10,0,0,0,1,0,2,0,0,6,1
danone,https://www.danone.com,1,1,1,1,1,2,14,14747,0,1,60.0,0,0,0,0,0.0,1,0.5,0,0,0,0,0,0,1,0,0,5,0
nedbank,https://www.nedbank.co.za,1,1,1,1,1,3,17,7595,0,1,60.0,0,1,0,0,58.9,1,0.5,0,0,0,0,0,0,2,0,0,6,0
comcast,https://corporate.comcast.com,1,0,1,0,0,2,21,219,0,1,60.0,0,0,0,0,0.0,1,0.07,15,0,0,0,1,1,1,0,0,3,1
atos,https://atos.net,1,1,1,0,1,1,8,11094,0,1,60.0,1,1,0,0,21.66,1,0.5,5,0,0,0,0,0,1,0,0,6,0
Affiliate Customer Lanka,http://www.affiliate-customer-lan.org,0,1,1,0,1,3,30,1555,2,1,76.0,1,0,1,1,34.44,1,0.0,0,0,0,0,0,1,1,1,0,2,3
Enterprise Career Hub,https://www.enterprise-career-hub.biz,0,1,1,1,0,2,29,2669,5,0,27.0,0,1,1,1,34.09,1,0.0,0,0,0,0,0,0,1,1,1,3,5
fis,https://www.fis-ski.com,1,1,1,0,1,2,15,1408,0,1,60.0,0,0,0,0,35.2,1,0.5,10,0,0,0,1,1,1,0,0,7,1
CEYLON BEVERAGE HOLDINGS PLC,https://www.ceylonbeverage.com,1,1,1,1,1,2,22,2725,0,1,60.0,0,0,0,0,4.89,1,0.5,10,0,0,0,0,0,2,0,0,5,0
DILMAH CEYLON TEA COMPANY PLC,https://www.dilmahtea.com,1,1,1,1,0,2,17,7111,0,1,60.0,1,0,0,0,35.78,1,0.5,0,0,0,0,0,0,2,0,0,5,0
Review Ventures Earn,https://www.review-ventures-earn.xyz,0,1,1,1,1,1,28,1843,2,1,39.0,0,0,1,1,29.95,0,0.0,0,0,0,0,0,0,2,1,0,3,2
NAMAL ACUITY VALUE FUND,,1,0,0,1,1,2,17,21171,0,0,60.0,0,0,0,0,0.0,0,0.75,10,0,0,0,1,1,1,0,1,4,2
VALLIBEL POWER ERATHNA PLC,https://vidullanka.com,1,1,1,1,1,1,14,15017,1,1,60.0,1,0,0,1,1.49,1,0.55,5,0,0,0,1,1,1,0,0,8,2
microsoft,https://www.microsoft.com,1,1,1,0,0,2,17,307,0,1,60.0,0,0,0,0,0.0,1,0.5,5,0,0,0,0,0,1,0,0,3,0
h&m,https://www2.hm.com,1,0,1,0,0,2,11,222,0,1,60.0,0,0,0,0,19.05,1,0.5,10,0,0,0,0,0,1,0,0,2,0
bank of america merrill lynch,https://www.bankofamerica.com,1,1,1,0,1,2,21,4411,0,1,60.0,0,0,0,0,56.74,1,0.5,0,0,0,0,0,0,2,0,0,4,0
Reseller Bonus Income,http://www.reseller-bonus-income.club,0,1,1,1,1,1,30,2831,5,1,46.0,0,0,0,1,29.61,0,0.3,1,0,0,0,1,0,1,1,0,2,2
MAHAWELI COCONUT PLANTATIONS PLC,https://www.mahaweli.com,1,1,1,0,1,2,16,15149,0,1,60.0,1,0,0,0,57.91,1,0.23,5,0,0,0,1,0,2,0,0,5,1
GESTETNER OF CEYLON PLC,https://www.gestetner.lk,1,1,1,1,1,2,16,8255,0,1,60.0,1,0,0,0,17.44,1,0.5,0,0,0,0,0,0,0,0,0,6,0
Tourism Freelance Guaranteed,https://www.tourism-freelance-guar.io,0,1,1,0,1,3,29,3982,1,1,149.0,0,0,1,0,17.39,0,0.0,0,0,0,0,0,0,2,1,0,1,3
Lanka Service Online Earn,https://www.lanka-service-online-e.online,0,1,1,1,1,2,33,1519,2,1,87.0,0,0,1,1,32.1,0,0.23,1,0,0,0,1,0,1,1,0,3,3
PALM GARDEN HOTELS PLC,https://www.pabcbank.com,1,1,1,0,0,2,16,125,0,1,60.0,0,0,0,0,50.35,1,0.55,5,0,0,0,1,1,1,0,0,5,1
sgs,https://www.sgs.com,1,0,1,1,1,2,11,1756,0,1,60.0,0,1,0,0,3.16,1,0.5,0,0,0,0,0,0,1,0,0,5,0
Ventures International BV,http://www.ventures-international.site,0,1,1,1,1,3,31,1387,5,0,60.0,0,1,1,1,19.14,0,0.0,0,0,0,0,0,0,1,1,1,3,3
kroger,https://www.thekrogerco.com,1,1,1,1,1,2,19,7326,0,1,60.0,1,0,0,0,43.57,1,0.65,15,1,1,0,1,1,1,0,0,10,1
u.s. coast guard,https://www.usa.gov,1,1,1,1,0,2,11,6236,0,1,60.0,0,0,0,0,36.37,1,0.5,5,0,0,0,0,0,1,0,0,4,0
leroy merlin,https://www.leroymerlin.fr,1,0,1,0,0,2,18,58,0,1,60.0,0,0,0,0,18.94,1,0.21,15,0,0,0,1,0,1,0,0,2,1
altran,https://www.altran.de,1,0,1,0,0,2,13,928,0,1,60.0,0,0,0,0,69.86,1,0.15,10,0,0,0,1,0,1,0,0,2,1
hca,https://hycricket.org,1,1,1,1,1,1,13,21447,1,1,60.0,0,0,0,1,0.0,1,0.5,10,0,0,0,0,0,2,0,0,5,1
MAHAWELI REACH HOTELS PLC,https://www.malwattevalley.com,1,1,1,1,1,2,22,9103,0,1,60.0,0,0,0,0,6.3,1,0.15,15,0,0,0,1,0,2,0,0,5,1
JANASHAKTHI LIMITED,https://www.jatholdings.com,1,1,1,1,1,2,19,5267,0,1,60.0,1,0,0,0,0.0,1,0.5,5,0,0,0,1,1,2,0,0,7,1
te connectivity,https://www.te.com,1,0,1,0,0,2,10,0,0,1,60.0,0,0,0,0,0.0,1,0.5,0,0,0,0,0,0,1,0,0,2,0
COLOMBO INVESTMENT TRUST PLC,https://cal.lk,1,1,1,1,1,1,6,13609,0,1,60.0,1,0,0,0,0.0,1,0.23,5,0,0,0,1,0,2,0,0,6,1
Instant Holdings Payment Lanka,https://www.instant-holdings-payme.biz,0,1,1,0,1,3,30,2235,5,0,131.0,0,1,1,0,21.87,1,0.11,1,0,0,0,1,0,1,1,1,3,3
Clicking International BV,http://www.clicking-international.site,0,1,1,0,0,3,31,2458,3,0,61.0,1,0,1,1,32.97,1,0.0,0,0,0,0,0,0,1,0,1,0,4
eskom,https://www.eskom.co.za,1,1,1,1,1,3,15,10588,0,1,60.0,0,1,0,0,0.0,1,0.5,5,1,0,0,0,0,2,0,0,7,0
Marketing Passive Income,https://www.marketing-passive-inco.org,0,1,1,1,1,2,30,2712,1,1,67.0,1,0,1,1,7.51,0,0.0,0,0,0,0,0,0,1,1,0,3,1
axa,https://www.axa.com,1,1,1,1,1,2,11,5752,0,1,60.0,1,1,0,0,0.0,1,0.03,10,0,0,0,1,1,2,0,0,8,1
LANKA TILES PLC,https://www.dnb.com,1,1,1,0,0,2,11,194,0,1,60.0,0,0,0,0,42.55,1,0.19,15,0,0,0,1,0,1,0,0,3,1
SOFTLOGIC HOLDINGS PLC,https://www.softlogic.lk,1,1,1,0,1,2,16,3293,0,1,60.0,1,0,0,0,0.0,1,0.5,0,0,0,0,0,0,2,0,0,5,0
Dipped Products PLC,https://www.dplgroup.com,1,0,1,0,0,2,16,58,0,1,60.0,0,0,0,0,44.15,1,0.17,10,0,0,0,1,1,1,0,0,3,1
Affiliate Referral Income,http://www.affiliate-referral-inc.com,0,1,1,0,0,3,30,1221,2,0,21.0,1,0,1,1,25.08,0,0.24,2,0,0,0,0,0,1,0,1,3,2
cibc,https://www.cibc.com,1,1,1,1,1,2,12,24158,0,1,60.0,0,0,1,0,40.05,1,0.11,10,0,0,0,1,1,1,0,0,6,2
Buffer,https://buffer.com,1,1,1,1,0,1,10,8277,0,1,60.0,0,0,0,0,21.13,1,0.23,5,0,0,0,1,0,1,0,0,4,1
E B CREASY & COMPANY PLC,https://ebcreasy.com,1,0,1,1,1,1,12,4140,0,1,60.0,0,0,0,0,39.32,1,0.5,5,0,0,0,0,0,1,0,0,4,0
Free Commerce Training Jobs,http://www.free-commerce-training.xyz,0,1,1,1,0,1,30,1098,3,1,78.0,1,1,1,0,18.08,1,0.26,2,0,0,0,1,0,2,1,0,1,4
walt disney world,https://disneyworld.disney.go.com,1,0,1,0,0,3,25,11762,0,1,60.0,0,0,0,0,42.94,1,0.5,5,0,0,0,0,0,1,0,0,2,0
Digital Reward Network,https://www.digital-reward-network.xyz,0,1,1,0,0,2,30,1741,4,1,122.0,1,1,1,0,25.86,0,0.0,0,0,0,0,0,0,2,1,0,1,4
Rupees Like Share Daily Jobs,https://www.rupees-like-share-dail.io,0,1,1,0,1,2,29,1064,3,1,60.0,1,0,0,1,13.01,1,0.0,0,0,0,0,0,0,2,1,0,0,4
Cashback 50000 Per Month,http://www.cashback-50000-per-mon.io,0,1,1,0,0,1,29,2236,2,1,112.0,0,1,1,1,9.18,0,0.0,0,0,0,0,0,0,2,1,0,3,3
Guaranteed Bonus Salary,http://www.guaranteed-bonus-salar.io,0,1,1,0,1,1,29,3276,1,1,99.0,1,1,1,1,12.26,1,0.1,1,0,0,0,1,0,2,1,0,1,4
bosch,https://www.bosch.com,1,1,1,1,1,2,13,6337,0,1,60.0,1,0,0,0,0.0,1,0.5,5,0,0,0,0,0,1,0,0,6,0
Tech Click Jobs Daily,https://www.tech-click-jobs-daily.online,0,1,1,0,1,3,32,1970,2,0,170.0,1,1,1,1,17.37,1,0.0,0,0,0,0,0,0,1,1,1,1,4
Tokyo Cement Company (Lanka) PLC,https://www.tokyocement.com,1,1,1,0,1,2,19,3337,0,1,60.0,0,0,0,0,0.0,1,0.21,15,0,0,0,1,0,2,0,0,4,1
Remote Form Fill No Experience,http://www.remote-form-fill-no-ex.online,0,1,1,0,1,3,33,3044,4,0,51.0,0,0,1,0,8.66,0,0.31,2,0,0,0,1,1,1,1,1,3,3
