company_name,website_url,label,website_alive,valid_website,has_about,has_contact,subdomain_count,domain_length,content_length,scam_score,has_https,domain_age_days,has_privacy_policy,has_terms,has_payment_risk,has_urgency_language,content_score,is_registered,review_score,review_count,has_glassdoor,has_indeed,has_trustpilot,has_negative_reviews,has_positive_reviews,email_type_encoded,has_suspicious_tld,is_http_only,trust_score,suspicion_score
cgi,https://www.cgi.com,1,1,1,1,1,2,11,9397,0,1,60.0,0,1,0,0,11.83,1,0.5,10,0,0,0,0,0,2,0,0,6,0
cvs health,https://www.executivebiz.com,1,1,1,1,1,2,20,14398,0,1,60.0,0,0,0,1,0.0,1,0.48,15,0,0,0,1,0,2,0,0,6,1
halliburton,https://www.halliburton.com,1,1,1,1,1,2,19,16004,0,1,60.0,0,0,0,0,0.0,1,0.5,0,0,0,0,0,0,1,0,0,5,0
atos,https://atos.net,1,1,1,0,1,1,8,11094,0,1,60.0,1,1,0,0,21.66,1,0.5,5,0,0,0,0,0,1,0,0,6,0
pcs informatica,https://www.informatica.com,1,1,1,1,1,2,19,33929,0,1,60.0,1,0,0,0,0.0,1,0.5,10,0,0,0,0,0,1,1,0,6,1
ge healthcare,https://www.gehealthcare.com,1,0,1,1,1,2,20,18265,0,1,60.0,1,1,0,0,0.0,1,0.55,10,0,0,0,1,1,1,0,0,8,1
csc,https://chinascholarshipcouncil.com,1,1,1,1,1,1,27,39957,0,1,60.0,1,1,0,0,13.64,1,0.5,10,0,0,0,0,0,1,0,0,7,0
merck,https://www.merck.com,1,1,1,0,1,2,13,9699,0,1,60.0,1,1,0,0,0.0,1,0.5,10,0,0,0,0,0,1,0,0,6,0
banco santander,https://www.santanderbank.com,1,1,1,1,0,2,21,10229,0,1,60.0,1,1,0,0,34.96,1,0.61,10,0,0,0,1,0,1,0,0,7,2
scotiabank,https://www.scotiabank.com,1,1,1,1,0,2,18,5130,0,1,60.0,0,0,1,1,0.0,1,0.5,5,0,0,0,0,0,1,0,0,4,0
dxc technology,https://dxc.com,1,1,1,1,1,1,7,22056,0,1,60.0,0,0,0,0,0.0,1,0.5,10,0,0,0,0,0,1,0,0,5,0
johnson controls,https://www.johnsoncontrols.com,1,1,1,1,1,2,23,18945,0,1,60.0,0,0,0,0,0.0,1,0.5,0,0,0,0,0,0,1,0,0,5,0
posteamos.com,https://www.zoominfo.com,1,0,1,1,1,2,16,15575,0,1,60.0,0,0,0,0,90.96,1,0.21,15,1,1,1,1,0,1,0,0,7,1
allstate,https://www.allstate.com,1,1,1,0,0,2,16,337,0,1,60.0,0,0,0,1,69.28,1,0.26,5,0,0,0,1,0,1,0,0,4,1
petrobras,https://petrobras.com.br,1,1,1,0,0,2,16,18983,0,1,60.0,0,0,0,0,0.0,1,0.42,20,1,0,1,1,0,2,0,0,6,1
credit suisse,https://derivative.credit-suisse.com,1,1,1,0,0,2,28,96,0,1,60.0,0,0,1,1,75.5,1,0.5,5,0,0,0,0,0,1,0,0,3,0
telefÃ³nica,https://www.fierce-network.com,1,0,1,0,0,2,22,937,0,1,60.0,0,0,0,0,44.15,1,0.5,5,0,0,0,0,0,1,0,0,2,0
marriott international,https://www.marriott.com,1,0,1,0,0,2,16,227,0,1,60.0,0,0,0,0,33.98,1,0.5,10,1,1,1,1,1,1,0,0,6,1
axa,https://www.axa.com,1,1,1,1,1,2,11,5752,0,1,60.0,1,1,0,0,0.0,1,0.03,10,0,0,0,1,1,2,0,0,8,1
3m health care,https://www.3m.co.uk,1,0,1,1,0,3,12,4630,0,1,60.0,1,0,0,0,13.82,1,0.5,10,0,0,0,0,0,1,0,0,4,0
standard chartered bank,https://www.sc.com,1,1,1,0,0,2,10,41,0,1,60.0,0,0,0,0,62.79,1,0.23,5,0,0,0,1,0,1,0,0,3,1
xerox,https://www.shop.xerox.com,1,1,1,1,0,3,18,8751,1,1,60.0,0,1,0,0,51.9,1,0.21,10,1,1,0,1,0,2,0,0,7,2
cbre,https://www.cbre.com,1,1,1,0,0,2,12,58,0,1,60.0,0,1,0,0,0.0,1,0.55,10,0,0,0,1,1,1,0,0,5,1
nyc department of education,https://www.schools.nyc.gov,1,0,1,0,0,3,19,157,0,1,60.0,0,0,0,0,0.0,1,0.05,10,0,0,0,1,0,1,0,0,2,1
goldman sachs,https://www.goldmansachs.com,1,1,1,0,0,2,20,3627,0,1,60.0,0,0,0,0,2.27,1,0.5,0,0,0,0,0,0,1,0,0,3,0
fidelity investments,https://www.fidelity.com,1,1,1,0,0,2,16,225,0,1,60.0,0,0,0,0,14.08,1,0.5,5,0,0,0,0,0,1,0,0,3,0
icici bank,https://www.icici.bank.in,1,1,1,1,1,3,17,29965,0,1,60.0,1,1,0,0,19.96,1,0.09,10,0,1,0,1,1,2,0,0,9,1
exxonmobil,https://www.exxonmobil.com,1,1,1,0,1,2,18,9889,0,1,60.0,1,1,0,0,0.0,1,0.5,15,0,0,0,0,0,1,0,0,6,0
t-mobile,https://account.t-mobile.com,1,1,1,0,0,2,20,231,0,1,60.0,0,0,0,0,14.08,1,0.17,5,0,0,1,1,0,1,0,0,4,1
aon,https://www.aon.com,1,1,1,1,1,2,11,102907,0,1,60.0,1,1,0,0,6.19,1,0.5,0,0,0,0,0,0,1,0,0,7,0
royal bank of scotland,https://www.rbs.co.uk,1,1,1,1,1,3,13,16952,0,1,60.0,0,0,0,0,6.29,1,0.75,10,0,0,0,0,0,1,0,0,6,0
astrazeneca,https://www.astrazeneca.com,1,0,1,0,0,2,19,581,0,1,60.0,1,1,0,1,0.0,1,0.5,15,0,0,0,0,0,1,0,0,4,0
nike,https://www.nike.com,1,1,1,1,1,2,12,7611,0,1,60.0,1,1,0,0,0.0,1,0.19,15,0,0,0,1,0,1,0,0,7,1
basf,https://www.basf.com,1,1,1,0,1,2,12,5831,0,1,60.0,0,0,0,0,16.14,1,0.5,0,0,0,0,0,0,2,0,0,4,0
hdfc bank,https://www.mapsofindia.com,1,1,1,1,1,2,19,10589,0,1,60.0,1,1,0,0,0.0,1,0.5,0,0,0,0,0,0,1,0,0,7,0
best buy,https://www.bestbuy.com,1,0,1,0,0,2,15,0,0,1,60.0,0,0,0,0,0.0,1,0.5,0,0,0,0,0,0,1,0,0,2,0
american airlines,https://www.americanairlines.co.uk,1,0,1,0,0,3,26,237,0,1,60.0,0,0,0,1,24.03,1,0.23,5,0,0,0,1,0,1,0,0,2,1
baker hughes,https://www.bakerhughes.com,1,1,1,1,1,2,19,49077,0,1,60.0,0,0,0,0,0.0,1,0.47,10,0,0,0,1,1,1,0,0,6,1
the coca-cola company,https://www.coca-colacompany.com,1,1,1,1,1,2,24,8578,0,1,60.0,1,1,0,0,9.24,1,0.5,10,0,0,0,1,1,1,0,0,8,1
genpact,https://www.genpact.com,1,1,1,1,1,2,15,11911,0,1,60.0,0,1,0,0,19.29,1,0.23,10,1,1,0,1,0,1,0,0,8,1
jll,https://www.jll.com,1,1,1,1,1,2,11,6504,0,1,60.0,0,1,0,1,0.0,1,0.48,10,1,0,1,1,1,1,0,0,9,1
rbc,https://www.rbcroyalbank.com,1,1,1,0,0,2,20,13,0,1,60.0,0,0,0,0,0.0,1,0.5,5,0,0,0,0,0,1,0,0,3,0
u.s. bank,https://www.unionbankonline.bank.in,1,1,1,0,1,3,27,8075,0,1,60.0,1,0,0,0,15.28,1,0.5,20,0,0,0,0,0,1,0,0,5,0
larsen & toubro,https://devnaukri.in,1,1,1,1,1,1,12,8933,0,1,60.0,1,0,0,1,4.63,1,0.5,10,0,0,0,0,0,1,0,0,6,0
continental,https://www.continental.com,1,0,1,1,1,2,19,16904,0,1,60.0,0,1,0,0,0.0,1,0.15,5,0,0,0,1,0,1,0,0,5,1
pnc,https://www.pnc.com,1,0,1,0,0,2,11,0,0,1,60.0,0,0,0,0,0.0,1,0.21,10,0,0,0,1,0,1,0,0,2,1
sprint,https://www.computerhope.com,1,1,1,0,1,2,20,1964,0,1,60.0,0,0,0,0,27.01,1,0.5,0,0,0,0,0,0,1,0,0,4,0
saudi aramco,https://www.aramco.com,1,1,1,0,0,2,14,0,0,1,60.0,0,0,0,1,0.0,1,0.21,10,1,1,0,1,0,1,0,0,5,1
g4s,https://www.g4stelematix.com,1,1,1,1,1,2,20,3097,0,1,60.0,0,0,0,1,59.92,1,0.5,10,0,1,0,0,0,2,0,0,6,0
airbus,https://www.airbus.com,1,1,1,1,1,2,14,14116,0,1,60.0,1,1,0,0,0.0,1,0.5,5,0,0,0,0,0,1,0,0,7,0
capital one,https://www.capitalone.com,1,1,1,1,1,2,18,11576,0,1,60.0,0,0,1,1,0.0,1,0.5,5,0,0,0,0,0,1,0,0,5,0
delta air lines,https://www.delta.com,1,0,1,0,0,2,13,119,0,1,60.0,0,0,0,0,82.39,1,0.5,0,0,0,0,0,0,1,0,0,2,0
carrefour,https://www.carrefour.com,1,0,1,0,0,2,17,607,0,1,60.0,0,0,0,0,64.42,1,0.0,10,0,0,0,1,1,1,0,0,3,1
ninguna,https://www.shazam.com,1,0,1,0,0,2,14,3406,0,1,60.0,1,0,0,0,0.0,1,0.5,0,0,0,0,0,0,0,0,0,3,0
merrill lynch,https://www.ml.com,1,1,1,0,0,2,10,80,0,1,60.0,0,0,0,0,41.85,1,0.5,0,0,0,0,0,0,2,0,0,3,0
mondelÄ“z international,https://www.mondelezinternational.com,1,1,1,1,1,2,29,4313,0,1,60.0,1,1,0,0,0.0,1,0.17,10,0,0,0,1,0,1,0,0,7,1
bt,https://www.bt.com,1,0,1,0,0,2,10,75,0,1,60.0,0,0,0,0,64.92,1,0.5,0,0,0,0,0,0,1,0,0,2,0
h&m,https://www2.hm.com,1,0,1,0,0,2,11,222,0,1,60.0,0,0,0,0,19.05,1,0.5,10,0,0,0,0,0,1,0,0,2,0
anz,https://www.anz.com.au,1,1,1,1,1,3,14,37527,0,1,60.0,0,1,0,1,0.0,1,0.23,5,0,0,0,1,0,1,0,0,6,1
farmers insurance,https://www.farmers.com,1,1,1,0,0,2,15,353,0,1,60.0,0,0,0,1,46.07,1,0.19,10,0,0,0,1,0,1,0,0,3,1
aecom,https://aecom.com,1,1,1,1,1,1,9,7583,0,1,60.0,1,1,0,0,4.37,1,0.05,10,0,0,0,1,1,1,0,0,8,1
united states department of defense,https://www.usa.gov,1,1,1,1,0,2,11,6236,0,1,60.0,0,0,0,0,36.37,1,0.5,0,0,0,0,0,0,1,0,0,4,0
metlife,https://www.metlife.com,1,1,1,1,1,2,15,20251,0,1,60.0,0,1,0,0,0.0,1,0.48,10,0,0,0,1,0,1,0,0,7,1
total,https://www.totalbusiness.com,1,1,1,1,1,2,21,1172,0,1,60.0,1,0,0,0,0.0,1,0.68,5,0,0,0,0,1,2,0,0,7,0
ikea group,https://www.ingka.com,1,1,1,1,1,2,13,10416,0,1,60.0,0,1,0,0,21.73,1,0.11,15,0,1,0,1,1,1,0,0,8,1
cargill,https://cargillsonline.com,1,1,1,1,1,1,18,6406,0,1,60.0,1,0,0,1,24.17,1,0.5,0,0,0,0,0,0,1,0,0,6,0
bae systems,https://www.baesystems.com,1,0,1,0,0,2,18,82,0,1,60.0,0,0,0,0,0.0,1,0.5,10,0,0,0,0,0,1,0,0,2,0
united airlines,https://www.united.com,1,0,1,0,0,2,14,0,0,1,60.0,0,0,0,0,0.0,1,0.5,5,0,0,0,0,0,1,0,0,2,0
lavoratore indipendente,https://www.lindipendente.online,1,1,1,1,0,2,24,21119,0,1,60.0,0,0,0,0,0.0,0,0.55,10,0,0,0,1,1,2,1,0,5,2
mary kay inc.,https://www.marykay.com,1,1,1,1,1,2,15,18954,0,1,60.0,1,1,0,0,22.93,1,0.21,10,0,0,0,1,0,1,0,0,7,1
liberty mutual insurance,https://www.libertymutual.com,1,1,1,1,0,2,21,5733,0,1,60.0,0,0,0,1,0.0,1,0.5,0,0,0,0,0,0,2,0,0,4,0
comcast,https://corporate.comcast.com,1,0,1,0,0,2,21,219,0,1,60.0,0,0,0,0,0.0,1,0.07,15,0,0,0,1,1,1,0,0,3,1
caterpillar inc.,https://www.caterpillar.com,1,0,1,0,0,2,19,230,0,1,60.0,0,0,0,0,24.03,1,0.5,0,0,0,0,0,0,1,0,0,2,0
jacobs,https://www.marcjacobs.com,1,1,1,1,0,2,18,8899,0,1,60.0,1,0,0,0,38.26,1,0.05,20,0,0,0,1,0,2,0,0,5,2
bny mellon,https://www.dotnetspider.com,1,0,1,0,0,2,20,0,0,1,60.0,0,0,0,0,0.0,1,0.23,5,0,0,0,1,0,1,0,0,2,1
raytheon,https://www.raytheon.com,1,1,1,0,1,2,16,3042,0,1,60.0,1,1,0,0,20.08,1,0.5,0,0,0,0,0,0,1,0,0,6,0
sociÃ©tÃ© gÃ©nÃ©rale,https://store.hbr.org,1,1,1,0,0,2,13,8241,0,1,60.0,1,0,0,0,48.08,1,0.45,15,0,0,0,1,1,2,0,0,5,1
eli lilly and company,https://www.lilly.com,1,0,1,0,0,2,13,58,0,1,60.0,0,0,0,0,44.15,1,0.5,0,0,0,0,0,0,1,0,0,2,0
hp,https://www.hp.com,1,1,1,1,1,2,10,17878,0,1,60.0,0,1,0,1,30.8,1,0.5,0,0,0,0,0,0,1,0,0,6,0
eskom,https://www.eskom.co.za,1,1,1,1,1,3,15,10588,0,1,60.0,0,1,0,0,0.0,1,0.5,5,1,0,0,0,0,2,0,0,7,0
school,https://www.tampinessec.moe.edu.sg,1,1,1,0,1,4,26,5895,0,1,60.0,0,1,0,1,17.63,1,0.0,15,0,0,0,1,0,1,0,0,5,1
uber,http://www.uber.com,1,0,1,0,0,2,12,14,0,0,60.0,0,0,0,0,0.0,1,0.6,5,0,0,0,1,1,1,0,1,4,2
lloyds banking group,https://www.lloydsbankinggroup.com,1,1,1,0,0,2,26,363,0,1,60.0,0,0,0,0,76.46,1,0.11,15,0,1,1,1,0,1,0,0,5,1
kroger,https://www.thekrogerco.com,1,1,1,1,1,2,19,7326,0,1,60.0,1,0,1,0,43.57,1,0.65,15,1,1,0,1,1,1,0,0,10,1
thermo fisher scientific,https://www.thermofisher.com,1,1,1,0,0,2,20,231,0,1,60.0,1,0,0,0,0.0,1,0.5,5,1,1,1,0,0,2,0,0,7,0
renault,https://www.renaultgroup.com,1,1,1,0,1,2,20,2843,0,1,60.0,0,0,0,0,0.44,1,0.5,5,0,0,0,0,0,2,0,0,4,0
nhs trust,https://www.nhs.uk,1,1,1,1,0,2,10,3536,0,1,60.0,0,0,0,0,9.62,1,0.5,0,0,0,0,0,0,1,0,0,4,0
willis towers watson,https://www.wtwco.com,1,0,1,1,1,2,13,6182,0,1,60.0,0,1,0,0,0.0,1,0.5,0,0,0,0,0,0,1,0,0,5,0
hospital universitario josep trueta,https://clinicahospital.com,1,0,1,0,0,1,19,0,0,1,60.0,0,0,0,0,23.94,1,0.13,10,0,0,0,1,0,1,0,0,2,1
aig,https://www.aig.com,1,1,1,1,1,2,11,19945,0,1,60.0,0,1,0,0,0.0,1,0.5,0,0,0,0,0,0,1,0,0,6,0
state bank of india,https://sbi.bank.in,1,1,1,1,1,2,11,33435,0,1,60.0,0,1,0,0,17.87,1,0.23,10,0,0,0,1,0,2,0,0,6,1
fedex express,https://www.fedex.com,1,1,1,0,0,2,13,401,0,1,60.0,0,0,0,0,72.88,1,0.5,10,0,0,0,0,0,1,0,0,3,0
novo nordisk,https://www.novonordisk.com,1,1,1,0,1,2,19,4584,0,1,60.0,0,0,0,0,0.0,1,0.19,5,0,0,0,1,0,1,0,0,4,1
mynet,https://www.mynet.com,1,1,1,0,0,2,13,15195,0,1,60.0,0,0,0,0,40.85,1,0.48,5,0,0,0,1,0,1,0,0,4,2
vale,https://www.shazam.com,1,0,1,0,0,2,14,3406,0,1,60.0,1,0,0,0,0.0,1,0.5,5,0,0,0,0,0,0,0,0,3,0
itaÃº unibanco,https://tripomatic.com,1,1,1,0,0,1,14,7330,0,1,60.0,1,0,0,1,55.3,1,0.44,10,0,0,0,1,0,2,0,0,5,1
h&r block,https://www.hrblock.com,1,0,1,0,0,2,15,224,0,1,60.0,0,0,0,0,29.01,1,0.48,10,0,0,0,1,0,1,0,0,3,1
sncf,https://www.sncf-connect.com,1,0,1,0,0,2,20,8572,0,1,60.0,0,0,0,0,8.37,1,0.5,0,0,0,0,0,0,1,0,0,2,0
social security administration,https://www.ssa.gov,1,0,1,0,0,2,11,220,0,1,60.0,0,0,0,0,29.01,1,0.5,0,0,0,0,0,0,1,0,0,2,0
"bright futures, a college and career management company",,1,0,0,0,0,2,14,52,0,0,60.0,0,0,0,0,0.0,0,0.19,5,0,0,0,1,0,1,0,1,0,2
costco wholesale,https://www.costco.com,1,0,1,1,0,2,14,4461,0,1,60.0,0,1,0,0,0.0,1,0.19,5,0,0,0,1,0,1,0,0,4,1
thales,https://www.thales.io,1,1,1,0,0,2,13,62,0,1,60.0,0,0,0,0,52.87,0,0.23,10,0,0,0,1,0,1,1,0,2,2
convergys,https://www.signalhire.com,1,1,1,1,0,2,18,9615,0,1,60.0,1,1,0,0,42.29,1,0.55,10,0,0,0,1,1,2,0,0,9,1
ministry of education,https://www.education.gov.in,1,1,1,0,0,3,20,24090,0,1,60.0,0,0,0,1,47.94,1,0.17,10,0,0,0,1,0,1,0,0,3,1
tesco plc,https://www.tescoplc.com,1,1,1,0,0,2,16,225,0,1,60.0,0,0,0,1,38.96,1,0.5,10,0,0,0,0,0,1,0,0,3,0
iqvia,https://www.iqvia.com,1,1,1,1,1,2,13,75916,0,1,60.0,0,1,0,0,0.0,1,0.5,10,0,0,0,0,0,1,0,0,6,0
salesforce,https://www.salesforce.com,1,1,1,0,1,2,18,14630,0,1,60.0,0,0,0,0,51.59,1,0.5,5,0,0,0,0,0,1,0,0,4,0
edf,https://www.edf.fr,1,1,1,0,1,2,10,6144,0,1,60.0,0,0,1,0,43.25,1,0.5,20,0,0,1,1,1,1,0,0,6,1
prefeitura municipal,https://riodosul.atende.net,1,1,1,0,0,2,19,249,0,1,60.0,0,0,0,1,75.5,1,0.23,15,0,0,0,1,0,1,0,0,3,1
the dow chemical company,https://www.dow.com,1,1,1,0,0,2,11,3452,0,1,60.0,0,0,0,0,56.83,1,0.5,0,0,0,0,0,0,1,0,0,3,0
forza silicon,https://www.forzasilicon.com,1,0,1,0,0,2,20,157,0,1,60.0,1,1,0,0,0.0,1,0.07,10,0,1,0,1,1,1,0,0,6,1
hilton worldwide,https://www.hilton.com,1,0,1,0,0,2,14,0,0,1,60.0,0,0,0,0,34.22,1,0.09,15,0,0,0,1,0,1,0,0,2,1
los angeles unified school district,https://lausdschoology.azurewebsites.net,1,1,1,0,0,2,32,816,0,1,60.0,0,0,1,1,0.0,1,0.5,10,0,0,0,0,0,1,0,0,3,0
army national guard,https://www.nationalguard.mil,1,0,1,0,0,2,21,232,0,1,60.0,0,0,0,1,9.1,1,0.5,0,0,0,0,0,0,1,0,0,2,0
nordstrom,https://www.nordstrom.com,1,1,1,0,0,2,17,21,0,1,60.0,0,0,0,0,0.0,1,0.26,10,0,0,0,1,1,1,0,0,5,1
lifespan,https://lifespan.io,1,1,1,1,1,1,11,11772,0,1,60.0,1,1,0,1,0.0,0,0.42,15,0,0,1,1,0,2,1,0,8,3
fedex,https://www.fedex.com,1,1,1,0,0,2,13,401,0,1,60.0,0,0,0,0,72.88,1,0.5,0,0,0,0,0,0,1,0,0,3,0
edward jones,https://www.edwardjones.com,1,1,1,0,1,2,19,1560,0,1,60.0,0,1,0,0,38.42,1,0.5,0,0,0,0,0,0,1,0,0,5,0
particular,https://www.careers360.com,1,1,1,1,1,2,18,15413,0,1,60.0,1,0,0,1,0.0,1,0.5,5,0,0,0,0,0,1,0,0,6,0
travelers,https://www.travelers.com,1,1,1,1,1,2,17,29962,0,1,60.0,0,1,0,1,6.99,1,0.5,5,0,0,0,0,0,1,0,0,6,0
fresher,https://www.fresheroffcampus.com,1,1,1,1,1,2,24,4818,0,1,60.0,1,1,1,0,13.91,1,0.6,6,0,0,0,1,1,1,0,0,9,1
boehringer ingelheim,https://www.devex.com,1,0,1,0,0,2,13,53,0,1,60.0,0,0,0,1,18.94,1,0.5,5,0,1,0,0,0,1,0,0,3,0
state street,https://www.statestreet.com,1,1,1,1,1,2,19,7359,0,1,60.0,0,0,0,0,15.68,1,0.5,0,0,0,0,0,0,1,0,0,5,0
private,,1,0,0,0,0,2,14,52,0,0,60.0,0,0,0,0,0.0,0,0.5,0,0,0,0,0,0,1,0,1,0,1
the walt disney company,https://www.disney.com,1,1,1,0,0,2,14,223,0,1,60.0,0,0,0,0,29.01,1,0.2,15,0,0,0,1,1,1,0,0,6,1
nielsen,https://www.nielsen.com,1,1,1,1,1,2,15,7617,0,1,60.0,0,1,0,0,7.75,1,0.19,5,0,0,0,1,0,1,0,0,6,1
emirates,https://www.emirates.com,1,1,1,1,1,2,16,19173,0,1,60.0,1,1,0,1,43.34,1,0.5,0,0,0,0,0,0,1,0,0,7,0
lg electronics,https://developer.lge.com,1,1,1,0,0,2,17,34,0,1,60.0,0,0,0,0,0.0,1,0.19,10,1,1,1,1,0,1,0,0,6,1
bombardier,https://bombardier.com,1,1,1,0,0,1,14,81,0,1,60.0,0,1,0,0,18.79,1,0.23,5,0,0,0,1,0,1,0,0,4,1
herbalife,https://www.herbalife.com,1,1,1,1,1,2,17,75913,0,1,60.0,1,1,0,0,0.0,1,0.21,10,0,0,0,1,0,1,0,0,7,1
northwestern mutual,https://www.northwesternmutual.com,1,1,1,0,1,2,26,13066,0,1,60.0,0,0,0,0,0.0,1,0.68,15,1,0,0,0,1,1,0,0,6,0
valeo,https://www.valeoservice.com,1,1,1,1,1,2,20,1842,0,1,60.0,1,1,0,0,11.72,1,0.21,5,0,0,0,1,0,2,0,0,7,1
eaton,https://www.eaton.com,1,0,1,0,0,2,13,0,0,1,60.0,0,0,0,0,0.0,1,0.5,5,0,0,0,0,0,1,0,0,2,0
aflac,https://www.aflac.com,1,1,1,1,1,2,13,17057,0,1,60.0,1,1,0,1,27.01,1,0.5,5,0,0,0,0,0,1,0,0,7,0
united nations,https://www.un.org,1,0,1,0,0,2,10,2111,0,1,60.0,0,0,0,0,62.95,1,0.5,5,0,0,0,0,0,1,0,0,2,0
flextronics,https://www.companieshistory.com,1,1,1,1,1,2,24,6274,0,1,60.0,1,1,1,0,21.91,1,0.32,15,0,0,1,1,1,2,0,0,10,1
standard bank group,https://www.standardbank.com,1,1,1,1,1,2,20,30430,0,1,60.0,0,0,0,0,10.41,1,0.5,0,0,0,0,0,0,1,0,0,5,0
subway,https://www.subway.com,1,0,1,0,0,2,14,0,0,1,60.0,0,0,0,1,0.0,1,0.5,0,0,0,0,0,0,1,0,0,2,0
mayo clinic,https://www.mayoclinic.org,1,1,1,0,0,2,18,229,0,1,60.0,0,0,0,0,14.08,1,0.21,10,0,0,0,1,0,1,0,0,3,1
booz allen hamilton,https://www.boozallen.com,1,1,1,1,1,2,17,13343,0,1,60.0,1,1,0,0,5.58,1,0.5,15,0,0,0,0,0,2,0,0,7,0
allianz,https://www.allianz.com,1,1,1,0,0,2,15,58,0,1,60.0,0,1,0,1,0.0,1,0.5,1,0,0,0,0,0,2,0,0,4,0
telstra,https://www.telstra.com.au,1,1,1,1,1,3,18,11167,0,1,60.0,0,1,0,0,53.09,1,0.5,5,1,1,0,0,0,1,0,0,8,0
qualcomm,https://www.qualcomm.com,1,1,1,0,0,2,16,219,0,1,60.0,0,0,0,0,30.95,1,0.5,5,0,0,0,0,0,1,0,0,3,0
john deere,https://www.deere.com,1,1,1,1,1,2,13,13969,0,1,60.0,0,1,0,0,0.0,1,0.5,15,0,0,0,0,0,1,0,0,6,0
aetna,http://www.aetna.com,1,0,1,0,0,2,13,269,0,0,60.0,0,0,0,1,64.11,1,0.55,15,0,0,0,1,1,1,0,1,4,2
enterprise rent-a-car,https://www.enterprise.com,1,0,1,0,0,2,18,229,0,1,60.0,0,0,0,0,29.01,1,0.5,15,0,0,1,0,0,1,0,0,3,0
bristol-myers squibb,https://www.bms.com,1,1,1,1,1,2,11,9775,0,1,60.0,0,0,0,0,0.0,1,0.5,5,0,0,0,0,0,1,0,0,5,0
alberta health services,https://www.albertahealthservices.ca,1,1,1,1,0,2,28,14581,1,1,60.0,0,0,0,0,32.08,1,0.5,5,0,1,0,1,1,1,0,0,6,2
us department of homeland security,https://www.dhs.gov,1,1,1,1,1,2,11,7090,0,1,60.0,1,0,0,0,31.36,1,0.21,10,1,1,1,1,0,1,0,0,9,1
commonwealth bank,https://www.commbank.com.au,1,1,1,1,1,3,19,9664,1,1,60.0,0,1,0,0,37.87,1,0.5,10,1,0,1,1,1,1,0,0,10,2
new york life insurance company,https://www.newyorklife.com,1,1,1,1,1,2,19,16029,0,1,60.0,0,1,0,0,0.0,1,0.5,0,0,0,0,0,0,1,0,0,6,0
siemens healthcare,https://www.siemens-healthineers.com,1,1,1,1,1,2,28,8003,1,1,60.0,0,1,0,0,0.0,1,0.5,5,0,0,0,0,0,1,0,0,6,1
cibc,https://www.cibc.com,1,1,1,1,1,2,12,24158,0,1,60.0,0,0,0,0,40.05,1,0.11,10,0,0,0,1,1,1,0,0,6,2
adidas,https://www.adidas.com,1,0,1,0,0,2,14,1196,0,1,60.0,0,0,0,0,58.85,1,0.5,5,0,0,0,0,0,1,0,0,2,0
weatherford,https://www.weatherford.com,1,1,1,0,0,2,19,228,0,1,60.0,0,0,0,0,9.1,1,0.0,20,1,0,1,1,0,1,0,0,5,1
fluor corporation,https://www.fluor.com,1,1,1,1,1,2,13,7037,0,1,60.0,1,0,0,0,0.0,1,0.5,0,0,0,0,0,0,1,0,0,6,0
pemex,https://www.pemex.com,1,1,1,0,1,2,13,35085,0,1,60.0,0,0,0,0,0.0,1,0.5,0,0,0,0,0,0,1,0,0,4,0
sopra steria,https://www.soprasteria.in,1,1,1,1,0,2,18,4772,0,1,60.0,0,1,0,0,0.0,1,0.23,5,0,0,0,1,0,1,0,0,5,1
hca,https://hycricket.org,1,1,1,1,1,1,13,21447,1,1,60.0,0,0,0,1,0.0,1,0.5,10,0,0,0,0,0,2,0,0,5,1
bmw group,https://www.bmwgroup.com,1,1,1,0,0,2,16,0,0,1,60.0,0,0,0,0,0.0,1,0.5,0,0,0,0,0,0,1,0,0,3,0
dupont,https://www.dupont.com,1,1,1,1,0,2,14,7006,0,1,60.0,0,1,0,0,4.51,1,0.5,0,0,0,0,0,0,1,0,0,5,0
nessuna azienda,https://ndangira.net,1,1,1,0,0,1,12,3360,0,1,60.0,0,0,0,0,0.0,1,0.5,0,0,0,0,0,0,1,0,0,3,0
sears holdings corporation,https://m.sears.com,1,1,1,0,0,2,11,211,0,1,60.0,0,0,0,1,60.19,1,0.5,5,0,0,0,0,0,1,0,0,3,0
cleveland clinic,https://my.clevelandclinic.org,1,1,1,1,1,2,22,6721,1,1,60.0,1,1,0,0,40.75,1,0.5,0,0,0,0,0,0,1,0,0,7,1
lafargeholcim,https://www.lafargeholcim.com.bd,1,1,1,0,0,3,24,126,0,1,60.0,0,0,0,0,0.0,1,0.43,5,0,0,0,1,0,1,0,0,4,1
kohl's department stores,https://www.pinterest.com,1,1,1,0,0,2,17,72,0,1,60.0,0,0,0,1,52.87,1,0.5,0,0,0,0,0,0,1,0,0,3,0
humana,https://careers.humana.com,1,1,1,0,0,2,18,3435,0,1,60.0,0,0,0,0,28.09,1,0.21,5,0,0,0,1,0,1,0,0,3,1
primerica,https://rhinvestor.com,1,1,1,1,1,1,14,6226,0,1,60.0,1,1,0,0,22.1,1,0.17,5,0,0,0,1,0,2,0,0,7,1
axis bank,https://omni.axisbank.co.in,1,1,1,0,0,3,19,1,0,1,60.0,0,0,0,0,0.0,1,0.3,15,0,0,1,1,0,1,0,0,5,1
